Term	Accession	Genes (tot)	Stat (non-dir.) p	p adj (non-dir.)	Significant..in.gene.set.	Non.significant..in.gene.set.	Significant..not.in.gene.set.	Non.significant..not.in.gene.set.	effect.size
GO:0007595	lactation	 15	0.0844379316908582	0.790509169841492	9	6	1891	2938	1.52968421052632
GO:0007596	blood coagulation	 24	0.643802706596308	1	9	15	1891	2929	0.956052631578947
GO:0007599	hemostasis	 17	0.860530440789414	1	5	12	1895	2932	0.74984520123839
GO:0007601	visual perception	 35	0.999999406307357	1	2	33	1898	2911	0.145684210526316
GO:0007602	phototransduction	  6	0.949704026081852	1	1	5	1899	2939	0.424912280701754
GO:0007605	sensory perception of sound	 41	0.998062703728689	1	8	33	1892	2911	0.497458279845956
GO:0007608	sensory perception of smell	 15	0.993968987928194	1	2	13	1898	2931	0.339929824561403
GO:0007611	learning or memory	 25	0.241266586651496	1	12	13	1888	2931	1.22374736842105
GO:0007612	learning	 15	0.194844407752021	1	8	7	1892	2937	1.35971929824561
GO:0007613	memory	 31	0.193055201806107	1	15	16	1885	2928	1.23361629881155
GO:0007616	long-term memory	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0007623	circadian rhythm	 30	0.801189062250472	1	10	20	1890	2924	0.849824561403509
GO:0007625	grooming behavior	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0007626	locomotory behavior	 35	0.931746228087862	1	10	25	1890	2919	0.728421052631579
GO:0007628	adult walking behavior	 13	0.935610071830779	1	3	10	1897	2934	0.58834008097166
GO:0007631	feeding behavior	  6	0.949704026081852	1	1	5	1899	2939	0.424912280701754
GO:0008009	chemokine activity	 14	0.863591930787843	1	4	10	1896	2934	0.728421052631579
GO:0008013	beta-catenin binding	 26	0.605196542254626	1	10	16	1890	2928	0.980566801619433
GO:0008016	regulation of heart contraction	 11	0.229412856614498	1	6	5	1894	2939	1.39062200956938
GO:0008017	microtubule binding	 67	0.474400636780791	1	27	40	1873	2904	1.02739984289081
GO:0008021	synaptic vesicle	 64	0.558194086671281	1	25	39	1875	2905	0.995888157894737
GO:0008022	protein C-terminus binding	 84	0.152465907370892	1	38	46	1862	2898	1.15333333333333
GO:0008023	transcription elongation factor complex	  8	0.981454138647988	1	1	7	1899	2937	0.318684210526316
GO:0008033	tRNA processing	 25	0.544010903471796	1	10	15	1890	2929	1.01978947368421
GO:0008045	motor neuron axon guidance	 18	0.409627859647824	1	8	10	1892	2934	1.13309941520468
GO:0008047	enzyme activator activity	 10	0.598206974532865	1	4	6	1896	2938	1.01978947368421
GO:0008053	mitochondrial fusion	  7	0.969456475532965	1	1	6	1899	2938	0.364210526315789
GO:0008066	glutamate receptor activity	  5	1	1	0	5	1900	2939	0
GO:0008076	voltage-gated potassium channel complex	 14	0.999073185227273	1	1	13	1899	2931	0.182105263157895
GO:0008080	N-acetyltransferase activity	  8	0.668338816317314	1	3	5	1897	2939	0.956052631578947
GO:0008081	phosphoric diester hydrolase activity	 19	0.30698172714204	1	9	10	1891	2934	1.20764542936288
GO:0008083	growth factor activity	 57	0.194935059274999	1	26	31	1874	2913	1.16291782086796
GO:0008089	anterograde axonal transport	 10	0.15331148914129	1	6	4	1894	2940	1.52968421052632
GO:0008090	retrograde axonal transport	  5	0.0811044634016161	0.790509169841492	4	1	1896	2943	2.03957894736842
GO:0008092	cytoskeletal protein binding	 34	0.3372707334903	1	15	19	1885	2925	1.12476780185759
GO:0008094	DNA-dependent ATPase activity	 18	0.0497582253281785	0.700531030233308	11	7	1889	2937	1.55801169590643
GO:0008097	5S rRNA binding	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0008104	protein localization	 20	0.112477934287839	0.929757118105124	11	9	1889	2935	1.40221052631579
GO:0008106	alcohol dehydrogenase (NADP+) activity	  7	0.563170298527647	1	3	4	1897	2940	1.09263157894737
GO:0008137	NADH dehydrogenase (ubiquinone) activity	 12	0.0131200702978459	0.474637837245603	9	3	1891	2941	1.91210526315789
GO:0008138	protein tyrosine/serine/threonine phosphatase activity	 11	0.685298720314521	1	4	7	1896	2937	0.927081339712919
GO:0008139	nuclear localization sequence binding	  8	0.387889435544869	1	4	4	1896	2940	1.27473684210526
GO:0008143	poly(A) binding	 10	0.598206974532865	1	4	6	1896	2938	1.01978947368421
GO:0008144	drug binding	 34	0.738515687505437	1	12	22	1888	2922	0.899814241486068
GO:0008146	sulfotransferase activity	 12	0.144569725741978	1	7	5	1893	2939	1.48719298245614
GO:0008152	metabolic process	 57	0.0139865937757725	0.492429936432315	31	26	1869	2918	1.38655586334257
GO:0008154	actin polymerization or depolymerization	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0008156	negative regulation of DNA replication	  5	1	1	0	5	1900	2939	0
GO:0008168	methyltransferase activity	 36	0.206436575602874	1	17	19	1883	2925	1.20391812865497
GO:0008179	adenylate cyclase binding	  7	0.969456475532965	1	1	6	1899	2938	0.364210526315789
GO:0008180	COP9 signalosome	  9	0.250375871823477	1	5	4	1895	2940	1.41637426900585
GO:0008191	metalloendopeptidase inhibitor activity	  9	0.753558081214978	1	3	6	1897	2938	0.849824561403509
GO:0008195	phosphatidate phosphatase activity	  6	0.0374065477785077	0.668750781505298	5	1	1895	2943	2.12456140350877
GO:0008198	ferrous iron binding	  7	0.274791545382173	1	4	3	1896	2941	1.45684210526316
GO:0008201	heparin binding	 60	0.0330801510441169	0.668750781505298	31	29	1869	2915	1.31722807017544
GO:0008202	steroid metabolic process	 33	0.179739567251537	1	16	17	1884	2927	1.23610845295056
GO:0008203	cholesterol metabolic process	 33	0.102631110030625	0.876640731511593	17	16	1883	2928	1.31336523125997
GO:0008207	C21-steroid hormone metabolic process	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0008217	regulation of blood pressure	 21	0.623314316549703	1	8	13	1892	2931	0.971228070175439
GO:0008219	cell death	 14	0.286202413088633	1	7	7	1893	2937	1.27473684210526
GO:0008234	cysteine-type peptidase activity	 39	0.342651578667719	1	17	22	1883	2922	1.11130904183536
GO:0008236	serine-type peptidase activity	 48	0.972421108376028	1	13	35	1887	2909	0.690482456140351
GO:0008237	metallopeptidase activity	 40	0.646598977393293	1	15	25	1885	2919	0.956052631578947
GO:0008239	dipeptidyl-peptidase activity	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0008266	poly(U) RNA binding	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0008272	sulfate transport	  5	1	1	0	5	1900	2939	0
GO:0008276	protein methyltransferase activity	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0008277	regulation of G protein-coupled receptor signaling pathway	 12	0.539753870792073	1	5	7	1895	2937	1.06228070175439
GO:0008278	cohesin complex	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0008283	cell population proliferation	 67	0.376348192315907	1	28	39	1872	2905	1.0654516889238
GO:0008286	insulin receptor signaling pathway	 23	0.413343098059112	1	10	13	1890	2931	1.10846681922197
GO:0008289	lipid binding	 68	0.940545266482842	1	21	47	1879	2897	0.78733746130031
GO:0008301	DNA binding, bending	  9	0.497900286521984	1	4	5	1896	2939	1.13309941520468
GO:0008305	integrin complex	 11	0.229412856614498	1	6	5	1894	2939	1.39062200956938
GO:0008306	associative learning	 14	0.700618363148246	1	5	9	1895	2935	0.910526315789474
GO:0008307	structural constituent of muscle	 10	0.347440254505663	1	5	5	1895	2939	1.27473684210526
GO:0008327	methyl-CpG binding	 14	0.955251383024307	1	3	11	1897	2933	0.546315789473684
GO:0008328	ionotropic glutamate receptor complex	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0008331	high voltage-gated calcium channel activity	  6	1	1	0	6	1900	2938	0
GO:0008333	endosome to lysosome transport	 11	0.685298720314521	1	4	7	1896	2937	0.927081339712919
GO:0008340	determination of adult lifespan	  8	0.981454138647988	1	1	7	1899	2937	0.318684210526316
GO:0008344	adult locomotory behavior	 28	0.832095975843903	1	9	19	1891	2925	0.819473684210526
GO:0008347	glial cell migration	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0008353	RNA polymerase II CTD heptapeptide repeat kinase activity	  7	0.0887818565970774	0.790509169841492	5	2	1895	2942	1.82105263157895
GO:0008360	regulation of cell shape	 55	0.613571004288534	1	21	34	1879	2910	0.973435406698565
GO:0008361	regulation of cell size	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0008374	O-acyltransferase activity	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0008375	acetylglucosaminyltransferase activity	 16	0.647983956112763	1	6	10	1894	2934	0.956052631578947
GO:0008376	acetylgalactosaminyltransferase activity	  7	0.563170298527647	1	3	4	1897	2940	1.09263157894737
GO:0008378	galactosyltransferase activity	  8	0.668338816317314	1	3	5	1897	2939	0.956052631578947
GO:0008395	steroid hydroxylase activity	  6	0.949704026081852	1	1	5	1899	2939	0.424912280701754
GO:0008408	3	  7	0.274791545382173	1	4	3	1896	2941	1.45684210526316
GO:0008432	JUN kinase binding	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0008483	transaminase activity	  8	0.885472833727802	1	2	6	1898	2938	0.637368421052632
GO:0008494	translation activator activity	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0008514	organic anion transmembrane transporter activity	  5	1	1	0	5	1900	2939	0
GO:0008528	G protein-coupled peptide receptor activity	  6	0.949704026081852	1	1	5	1899	2939	0.424912280701754
GO:0008536	Ran GTPase binding	 14	0.700618363148246	1	5	9	1895	2935	0.910526315789474
GO:0008540	proteasome regulatory particle, base subcomplex	  5	0.0811044634016161	0.790509169841492	4	1	1896	2943	2.03957894736842
GO:0008541	proteasome regulatory particle, lid subcomplex	  5	0.0811044634016161	0.790509169841492	4	1	1896	2943	2.03957894736842
GO:0008542	visual learning	 23	0.977598529233503	1	5	18	1895	2926	0.554233409610984
GO:0008543	fibroblast growth factor receptor signaling pathway	 13	0.935610071830779	1	3	10	1897	2934	0.58834008097166
GO:0008544	epidermis development	 19	0.998985874832772	1	2	17	1898	2927	0.268365650969529
GO:0008553	proton-exporting ATPase activity, phosphorylative mechanism	  6	0.949704026081852	1	1	5	1899	2939	0.424912280701754
GO:0008574	ATP-dependent microtubule motor activity, plus-end-directed	  7	0.563170298527647	1	3	4	1897	2940	1.09263157894737
GO:0008584	male gonad development	 50	0.288998179836492	1	22	28	1878	2916	1.12176842105263
GO:0008585	female gonad development	 15	0.899591512753179	1	4	11	1896	2933	0.679859649122807
GO:0008589	regulation of smoothened signaling pathway	  7	0.563170298527647	1	3	4	1897	2940	1.09263157894737
GO:0008593	regulation of Notch signaling pathway	 11	0.685298720314521	1	4	7	1896	2937	0.927081339712919
GO:0008610	lipid biosynthetic process	  8	0.0450347774236384	0.700531030233308	6	2	1894	2942	1.91210526315789
GO:0008625	extrinsic apoptotic signaling pathway via death domain receptors	 10	0.598206974532865	1	4	6	1896	2938	1.01978947368421
GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	 17	0.860530440789414	1	5	12	1895	2932	0.74984520123839
GO:0008631	intrinsic apoptotic signaling pathway in response to oxidative stress	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0008637	apoptotic mitochondrial changes	  9	0.497900286521984	1	4	5	1896	2939	1.13309941520468
GO:0008641	ubiquitin-like modifier activating enzyme activity	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0008643	carbohydrate transport	  9	0.497900286521984	1	4	5	1896	2939	1.13309941520468
GO:0008652	cellular amino acid biosynthetic process	 17	0.00874757892006073	0.36958216030559	12	5	1888	2939	1.79962848297214
GO:0008654	phospholipid biosynthetic process	 19	0.0772114136636449	0.790509169841492	11	8	1889	2936	1.47601108033241
GO:0008656	cysteine-type endopeptidase activator activity involved in apoptotic process	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0009048	dosage compensation by inactivation of X chromosome	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0009055	electron transfer activity	 19	0.00945978531531455	0.372933844161439	13	6	1887	2938	1.74437673130194
GO:0009058	biosynthetic process	 11	0.445796419414966	1	5	6	1895	2938	1.15885167464115
GO:0009060	aerobic respiration	  6	0.168500294647832	1	4	2	1896	2942	1.69964912280702
GO:0009062	fatty acid catabolic process	  6	0.0374065477785077	0.668750781505298	5	1	1895	2943	2.12456140350877
GO:0009086	methionine biosynthetic process	  5	0.0811044634016161	0.790509169841492	4	1	1896	2943	2.03957894736842
GO:0009116	nucleoside metabolic process	  8	0.00746363986022707	0.358604571409347	7	1	1893	2943	2.23078947368421
GO:0009117	nucleotide metabolic process	 11	0.445796419414966	1	5	6	1895	2938	1.15885167464115
GO:0009190	cyclic nucleotide biosynthetic process	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0009267	cellular response to starvation	 26	0.605196542254626	1	10	16	1890	2928	0.980566801619433
GO:0009268	response to pH	  6	0.0374065477785077	0.668750781505298	5	1	1895	2943	2.12456140350877
GO:0009299	mRNA transcription	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0009303	rRNA transcription	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0009306	protein secretion	 15	0.366140667758168	1	7	8	1893	2936	1.18975438596491
GO:0009312	oligosaccharide biosynthetic process	  7	0.0887818565970774	0.790509169841492	5	2	1895	2942	1.82105263157895
GO:0009314	response to radiation	 20	0.0483569876983946	0.700531030233308	12	8	1888	2936	1.52968421052632
GO:0009395	phospholipid catabolic process	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0009408	response to heat	 13	0.211081683470683	1	7	6	1893	2938	1.37279352226721
GO:0009409	response to cold	 16	0.926922941077969	1	4	12	1896	2932	0.637368421052632
GO:0009411	response to UV	 16	0.817597227778807	1	5	11	1895	2933	0.796710526315789
GO:0009416	response to light stimulus	 12	0.539753870792073	1	5	7	1895	2937	1.06228070175439
GO:0009566	fertilization	 10	0.347440254505663	1	5	5	1895	2939	1.27473684210526
GO:0009611	response to wounding	 24	0.0449588354741945	0.700531030233308	14	10	1886	2934	1.48719298245614
GO:0009612	response to mechanical stimulus	 34	0.0159076837333033	0.492429936432315	20	14	1880	2930	1.49969040247678
GO:0009615	response to virus	 19	0.484279592379304	1	8	11	1892	2933	1.07346260387812
GO:0009617	response to bacterium	 42	0.827045392999938	1	14	28	1886	2916	0.849824561403509
GO:0009636	response to toxic substance	 34	0.3372707334903	1	15	19	1885	2925	1.12476780185759
GO:0009653	anatomical structure morphogenesis	 22	0.823587840600774	1	7	15	1893	2929	0.811196172248804
GO:0009725	response to hormone	 27	0.125695241427832	1	14	13	1886	2931	1.32194931773879
GO:0009743	response to carbohydrate	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0009749	response to glucose	 29	0.330198486311445	1	13	16	1887	2928	1.14286751361162
GO:0009755	hormone-mediated signaling pathway	 10	0.993165159331209	1	1	9	1899	2935	0.254947368421053
GO:0009791	post-embryonic development	 41	0.99425233629235	1	9	32	1891	2912	0.559640564826701
GO:0009792	embryo development ending in birth or egg hatching	  6	1	1	0	6	1900	2938	0
GO:0009887	animal organ morphogenesis	 45	0.514052259671669	1	18	27	1882	2917	1.01978947368421
GO:0009888	tissue development	 18	0.00464601798510272	0.269556703852658	13	5	1887	2939	1.8412865497076
GO:0009898	cytoplasmic side of plasma membrane	 12	0.539753870792073	1	5	7	1895	2937	1.06228070175439
GO:0009922	fatty acid elongase activity	  5	0.0811044634016161	0.790509169841492	4	1	1896	2943	2.03957894736842
GO:0009925	basal plasma membrane	 19	0.30698172714204	1	9	10	1891	2934	1.20764542936288
GO:0009948	anterior/posterior axis specification	 11	0.870701529418895	1	3	8	1897	2936	0.695311004784689
GO:0009952	anterior/posterior pattern specification	 48	0.987317386022644	1	12	36	1888	2908	0.637368421052632
GO:0009953	dorsal/ventral pattern formation	 12	0.908244990866611	1	3	9	1897	2935	0.637368421052632
GO:0009954	proximal/distal pattern formation	 12	0.314255987487018	1	6	6	1894	2938	1.27473684210526
GO:0009966	regulation of signal transduction	 16	0.926922941077969	1	4	12	1896	2932	0.637368421052632
GO:0009967	positive regulation of signal transduction	 16	0.261993676791498	1	8	8	1892	2936	1.27473684210526
GO:0009968	negative regulation of signal transduction	 19	0.484279592379304	1	8	11	1892	2933	1.07346260387812
GO:0009972	cytidine deamination	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0009987	cellular process	 12	0.0508393666076445	0.700531030233308	8	4	1892	2940	1.69964912280702
GO:0010001	glial cell differentiation	  7	0.563170298527647	1	3	4	1897	2940	1.09263157894737
GO:0010008	endosome membrane	 53	0.311636498644376	1	23	30	1877	2914	1.10637537239325
GO:0010033	response to organic substance	 43	0.0742389484985534	0.790509169841492	22	21	1878	2923	1.30438188494492
GO:0010035	response to inorganic substance	 13	0.211081683470683	1	7	6	1893	2938	1.37279352226721
GO:0010038	response to metal ion	  6	0.439579404322443	1	3	3	1897	2941	1.27473684210526
GO:0010039	response to iron ion	 13	0.935610071830779	1	3	10	1897	2934	0.58834008097166
GO:0010043	response to zinc ion	 15	0.0844379316908582	0.790509169841492	9	6	1891	2938	1.52968421052632
GO:0010165	response to X-ray	 10	0.0490388104662654	0.700531030233308	7	3	1893	2941	1.78463157894737
GO:0010212	response to ionizing radiation	 14	0.135960953852734	1	8	6	1892	2938	1.45684210526316
GO:0010226	response to lithium ion	  5	0.0811044634016161	0.790509169841492	4	1	1896	2943	2.03957894736842
GO:0010243	response to organonitrogen compound	 15	0.764593080383169	1	5	10	1895	2934	0.849824561403509
GO:0010248	establishment or maintenance of transmembrane electrochemical gradient	  5	1	1	0	5	1900	2939	0
GO:0010259	multicellular organism aging	  6	0.439579404322443	1	3	3	1897	2941	1.27473684210526
GO:0010269	response to selenium ion	  8	0.161693655219476	1	5	3	1895	2941	1.59342105263158
GO:0010288	response to lead ion	  9	0.250375871823477	1	5	4	1895	2940	1.41637426900585
GO:0010314	phosphatidylinositol-5-phosphate binding	  6	0.439579404322443	1	3	3	1897	2941	1.27473684210526
GO:0010332	response to gamma radiation	  6	0.949704026081852	1	1	5	1899	2939	0.424912280701754
GO:0010458	exit from mitosis	  6	0.168500294647832	1	4	2	1896	2942	1.69964912280702
GO:0010460	positive regulation of heart rate	 10	0.820137126935884	1	3	7	1897	2937	0.764842105263158
GO:0010466	negative regulation of peptidase activity	 33	0.947129868988224	1	9	24	1891	2920	0.695311004784689
GO:0010467	gene expression	 14	0.955251383024307	1	3	11	1897	2933	0.546315789473684
GO:0010468	regulation of gene expression	 91	0.817937826177383	1	32	59	1868	2885	0.896518218623482
GO:0010469	regulation of signaling receptor activity	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0010470	regulation of gastrulation	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0010494	cytoplasmic stress granule	 28	0.91432402984426	1	8	20	1892	2924	0.728421052631579
GO:0010498	proteasomal protein catabolic process	 13	0.817028054319387	1	4	9	1896	2935	0.784453441295547
GO:0010499	proteasomal ubiquitin-independent protein catabolic process	  8	0.387889435544869	1	4	4	1896	2940	1.27473684210526
GO:0010506	regulation of autophagy	 22	0.516138162847665	1	9	13	1891	2931	1.04296650717703
GO:0010507	negative regulation of autophagy	 17	0.714557516553351	1	6	11	1894	2933	0.899814241486068
GO:0010508	positive regulation of autophagy	 16	0.926922941077969	1	4	12	1896	2932	0.637368421052632
GO:0010524	positive regulation of calcium ion transport into cytosol	  6	0.168500294647832	1	4	2	1896	2942	1.69964912280702
GO:0010544	negative regulation of platelet activation	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0010564	regulation of cell cycle process	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0010569	regulation of double-strand break repair via homologous recombination	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0010575	positive regulation of vascular endothelial growth factor production	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0010591	regulation of lamellipodium assembly	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0010592	positive regulation of lamellipodium assembly	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0010594	regulation of endothelial cell migration	  6	0.0374065477785077	0.668750781505298	5	1	1895	2943	2.12456140350877
GO:0010595	positive regulation of endothelial cell migration	 16	0.0161457919676275	0.492429936432315	11	5	1889	2939	1.75276315789474
GO:0010596	negative regulation of endothelial cell migration	 10	0.598206974532865	1	4	6	1896	2938	1.01978947368421
GO:0010608	posttranscriptional regulation of gene expression	 11	0.870701529418895	1	3	8	1897	2936	0.695311004784689
GO:0010613	positive regulation of cardiac muscle hypertrophy	 11	0.966300870397195	1	2	9	1898	2935	0.463540669856459
GO:0010614	negative regulation of cardiac muscle hypertrophy	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0010629	negative regulation of gene expression	 91	0.599269749053322	1	35	56	1865	2888	0.980566801619433
GO:0010633	negative regulation of epithelial cell migration	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0010634	positive regulation of epithelial cell migration	 18	0.599944427086873	1	7	11	1893	2933	0.991461988304093
GO:0010666	positive regulation of cardiac muscle cell apoptotic process	 13	0.935610071830779	1	3	10	1897	2934	0.58834008097166
GO:0010667	negative regulation of cardiac muscle cell apoptotic process	 12	0.758071145075746	1	4	8	1896	2936	0.849824561403509
GO:0010717	regulation of epithelial to mesenchymal transition	  7	1	1	0	7	1900	2937	0
GO:0010718	positive regulation of epithelial to mesenchymal transition	 22	0.684557832950868	1	8	14	1892	2930	0.927081339712919
GO:0010719	negative regulation of epithelial to mesenchymal transition	 10	0.820137126935884	1	3	7	1897	2937	0.764842105263158
GO:0010744	positive regulation of macrophage derived foam cell differentiation	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0010759	positive regulation of macrophage chemotaxis	  7	0.969456475532965	1	1	6	1899	2938	0.364210526315789
GO:0010762	regulation of fibroblast migration	  8	0.387889435544869	1	4	4	1896	2940	1.27473684210526
GO:0010765	positive regulation of sodium ion transport	  8	0.668338816317314	1	3	5	1897	2939	0.956052631578947
GO:0010801	negative regulation of peptidyl-threonine phosphorylation	  7	0.274791545382173	1	4	3	1896	2941	1.45684210526316
GO:0010804	negative regulation of tumor necrosis factor-mediated signaling pathway	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0010811	positive regulation of cell-substrate adhesion	 17	0.180324143278696	1	9	8	1891	2936	1.3497213622291
GO:0010812	negative regulation of cell-substrate adhesion	  9	0.497900286521984	1	4	5	1896	2939	1.13309941520468
GO:0010820	positive regulation of T cell chemotaxis	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0010821	regulation of mitochondrion organization	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0010824	regulation of centrosome duplication	  8	0.668338816317314	1	3	5	1897	2939	0.956052631578947
GO:0010828	positive regulation of glucose transmembrane transport	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0010832	negative regulation of myotube differentiation	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0010839	negative regulation of keratinocyte proliferation	  5	0.00925457767269283	0.36958216030559	5	0	1895	2944	2.54947368421053
GO:0010862	positive regulation of pathway-restricted SMAD protein phosphorylation	 21	0.957290823226915	1	5	16	1895	2928	0.607017543859649
GO:0010880	regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	 10	0.598206974532865	1	4	6	1896	2938	1.01978947368421
GO:0010881	regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0010906	regulation of glucose metabolic process	  9	0.250375871823477	1	5	4	1895	2940	1.41637426900585
GO:0010923	negative regulation of phosphatase activity	  8	0.387889435544869	1	4	4	1896	2940	1.27473684210526
GO:0010941	regulation of cell death	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0010942	positive regulation of cell death	 19	0.30698172714204	1	9	10	1891	2934	1.20764542936288
GO:0010951	negative regulation of endopeptidase activity	 45	0.634114309427541	1	17	28	1883	2916	0.963134502923977
GO:0010952	positive regulation of peptidase activity	  7	0.0168564242510799	0.492429936432315	6	1	1894	2943	2.18526315789474
GO:0010955	negative regulation of protein processing	  6	0.0374065477785077	0.668750781505298	5	1	1895	2943	2.12456140350877
GO:0010971	positive regulation of G2/M transition of mitotic cell cycle	 12	0.144569725741978	1	7	5	1893	2939	1.48719298245614
GO:0010975	regulation of neuron projection development	  7	0.274791545382173	1	4	3	1896	2941	1.45684210526316
GO:0010976	positive regulation of neuron projection development	 60	0.298294092071019	1	26	34	1874	2910	1.10477192982456
GO:0010977	negative regulation of neuron projection development	 28	0.415411441121114	1	12	16	1888	2928	1.09263157894737
GO:0012501	programmed cell death	  8	0.387889435544869	1	4	4	1896	2940	1.27473684210526
GO:0012505	endomembrane system	 63	0.415493938118247	1	26	37	1874	2907	1.05216374269006
GO:0012506	vesicle membrane	 10	0.948919172037504	1	2	8	1898	2936	0.509894736842105
GO:0012507	ER to Golgi transport vesicle membrane	  7	0.0887818565970774	0.790509169841492	5	2	1895	2942	1.82105263157895
GO:0014002	astrocyte development	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0014003	oligodendrocyte development	  7	0.0887818565970774	0.790509169841492	5	2	1895	2942	1.82105263157895
GO:0014009	glial cell proliferation	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0014032	neural crest cell development	  9	0.0907478819362753	0.790509169841492	6	3	1894	2941	1.69964912280702
GO:0014037	Schwann cell differentiation	  6	0.439579404322443	1	3	3	1897	2941	1.27473684210526
GO:0014044	Schwann cell development	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0014049	positive regulation of glutamate secretion	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0014059	regulation of dopamine secretion	  8	0.885472833727802	1	2	6	1898	2938	0.637368421052632
GO:0014065	phosphatidylinositol 3-kinase signaling	  8	0.0450347774236384	0.700531030233308	6	2	1894	2942	1.91210526315789
GO:0014066	regulation of phosphatidylinositol 3-kinase signaling	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0014067	negative regulation of phosphatidylinositol 3-kinase signaling	  7	0.969456475532965	1	1	6	1899	2938	0.364210526315789
GO:0014068	positive regulation of phosphatidylinositol 3-kinase signaling	 27	0.355343292648724	1	12	15	1888	2929	1.13309941520468
GO:0014070	response to organic cyclic compound	 67	0.144009615304184	1	31	36	1869	2908	1.17960722702278
GO:0014704	intercalated disc	 19	0.667415580666289	1	7	12	1893	2932	0.939279778393352
GO:0014823	response to activity	 14	0.286202413088633	1	7	7	1893	2937	1.27473684210526
GO:0014842	regulation of skeletal muscle satellite cell proliferation	  5	1	1	0	5	1900	2939	0
GO:0014850	response to muscle activity	  8	0.161693655219476	1	5	3	1895	2941	1.59342105263158
GO:0014883	transition between fast and slow fiber	  7	0.563170298527647	1	3	4	1897	2940	1.09263157894737
GO:0014894	response to denervation involved in regulation of muscle adaptation	  7	0.969456475532965	1	1	6	1899	2938	0.364210526315789
GO:0014898	cardiac muscle hypertrophy in response to stress	  6	0.949704026081852	1	1	5	1899	2939	0.424912280701754
GO:0014911	positive regulation of smooth muscle cell migration	 21	0.623314316549703	1	8	13	1892	2931	0.971228070175439
GO:0014912	negative regulation of smooth muscle cell migration	  7	0.274791545382173	1	4	3	1896	2941	1.45684210526316
GO:0015012	heparan sulfate proteoglycan biosynthetic process	  7	0.563170298527647	1	3	4	1897	2940	1.09263157894737
GO:0015020	glucuronosyltransferase activity	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
