Term	Accession	Genes (tot)	Stat (non-dir.) p	p adj (non-dir.)	Significant..in.gene.set.	Non.significant..in.gene.set.	Significant..not.in.gene.set.	Non.significant..not.in.gene.set.	effect.size
R-MMU-2029485	Role of phospholipids in phagocytosis	 7	0.82470973937809	1	2	5	953	1505	0.737471952131638
R-MMU-203615	eNOS activation	 7	0.552589116287892	1	3	4	952	1506	1.10620792819746
R-MMU-204005	COPII-mediated vesicle transport	17	0.851802511744469	1	5	12	950	1498	0.759162303664921
R-MMU-204174	Regulation of pyruvate dehydrogenase (PDH) complex	 8	0.376747677580977	1	4	4	951	1506	1.29057591623037
R-MMU-2046104	alpha-linolenic (omega3) and linoleic (omega6) acid metabolism	 5	0.0775228820925516	0.571764406855289	4	1	951	1509	2.06492146596859
R-MMU-2046105	Linoleic acid (LA) metabolism	 5	0.0775228820925516	0.571764406855289	4	1	951	1509	2.06492146596859
R-MMU-2046106	alpha-linolenic acid (ALA) metabolism	 5	0.0775228820925516	0.571764406855289	4	1	951	1509	2.06492146596859
R-MMU-204998	Cell death signalling via NRAGE, NRIF and NADE	16	0.633324515636783	1	6	10	949	1500	0.967931937172775
R-MMU-210991	Basigin interactions	 9	0.0855974784531895	0.571764406855289	6	3	949	1507	1.72076788830716
R-MMU-211000	Gene Silencing by RNA	28	0.257206236593942	0.976450972497412	13	15	942	1495	1.19839192221391
R-MMU-211859	Biological oxidations	59	0.162182758221818	0.777390742203147	27	32	928	1478	1.18120507587186
R-MMU-211897	Cytochrome P450 - arranged by substrate type	12	0.525952105352131	1	5	7	950	1503	1.07547993019197
R-MMU-211945	Phase I - Functionalization of compounds	27	0.00900644791526241	0.187817389452423	17	10	938	1500	1.62516967229009
R-MMU-211976	Endogenous sterols	 6	0.0352890024085576	0.450329806855474	5	1	950	1509	2.15095986038394
R-MMU-212165	Epigenetic regulation of gene expression	27	0.487839970054244	1	11	16	944	1494	1.05158037618771
R-MMU-212300	PRC2 methylates histones and DNA	17	0.319303624788831	1	8	9	947	1501	1.21465968586387
R-MMU-2129379	Molecules associated with elastic fibres	16	0.431197074799985	1	7	9	948	1501	1.12925392670157
R-MMU-2132295	MHC class II antigen presentation	44	0.439406432500466	1	18	26	937	1484	1.05592574964303
R-MMU-2142753	Arachidonic acid metabolism	15	0.351325763443339	1	7	8	948	1502	1.20453752181501
R-MMU-216083	Integrin cell surface interactions	35	0.152179466218938	0.777390742203147	17	18	938	1492	1.25370231862378
R-MMU-2162123	Synthesis of Prostaglandins (PG) and Thromboxanes (TX)	 6	0.429590181643157	1	3	3	952	1507	1.29057591623037
R-MMU-2172127	DAP12 interactions	 5	0.641170720496884	1	2	3	953	1507	1.03246073298429
R-MMU-2173782	Binding and Uptake of Ligands by Scavenger Receptors	 7	0.552589116287892	1	3	4	952	1506	1.10620792819746
R-MMU-2173789	TGF-beta receptor signaling activates SMADs	 6	0.947363688988976	1	1	5	954	1505	0.430191972076789
R-MMU-2173793	Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	15	0.351325763443339	1	7	8	948	1502	1.20453752181501
R-MMU-2173795	Downregulation of SMAD2/3:SMAD4 transcriptional activity	 7	0.265591602116843	0.976450972497412	4	3	951	1507	1.47494390426328
R-MMU-2173796	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	 9	0.744261294206028	1	3	6	952	1504	0.860383944153578
R-MMU-2187338	Visual phototransduction	23	0.563665137805235	1	9	14	946	1496	1.01001593444116
R-MMU-2214320	Anchoring fibril formation	 7	0.0842899209683114	0.571764406855289	5	2	950	1508	1.8436798803291
R-MMU-2243919	Crosslinking of collagen fibrils	11	0.0045227296361274	0.133342546168584	9	2	946	1508	2.11185149928605
R-MMU-2299718	Condensation of Prophase Chromosomes	17	0.169130836615966	0.803371473925839	9	8	946	1502	1.36649214659686
R-MMU-2404192	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	16	0.431197074799985	1	7	9	948	1501	1.12925392670157
R-MMU-2428924	IGF1R signaling cascade	16	0.431197074799985	1	7	9	948	1501	1.12925392670157
R-MMU-2428928	IRS-related events triggered by IGF1R	16	0.431197074799985	1	7	9	948	1501	1.12925392670157
R-MMU-2453902	The canonical retinoid cycle in rods (twilight vision)	 5	0.295790411551848	0.976450972497412	3	2	952	1508	1.54869109947644
R-MMU-2454202	Fc epsilon receptor (FCERI) signaling	40	0.951826605697875	1	11	29	944	1481	0.709816753926702
R-MMU-2467813	Separation of Sister Chromatids	75	0.00156797186248387	0.0705587338117742	42	33	913	1477	1.44544502617801
R-MMU-2468052	Establishment of Sister Chromatid Cohesion	 8	0.980314255056126	1	1	7	954	1503	0.322643979057592
R-MMU-2470946	Cohesin Loading onto Chromatin	 7	1	1	0	7	955	1503	0
R-MMU-2500257	Resolution of Sister Chromatid Cohesion	57	0.000139787260978994	0.0108652825579127	36	21	919	1489	1.63020115734362
R-MMU-2514853	Condensation of Prometaphase Chromosomes	 6	0.429590181643157	1	3	3	952	1507	1.29057591623037
R-MMU-2514856	The phototransduction cascade	 7	0.967806013924123	1	1	6	954	1504	0.368735976065819
R-MMU-2514859	Inactivation, recovery and regulation of the phototransduction cascade	 7	0.967806013924123	1	1	6	954	1504	0.368735976065819
R-MMU-2555396	Mitotic Metaphase and Anaphase	79	0.00141676022806971	0.0705587338117742	44	35	911	1475	1.43760355225661
R-MMU-2559580	Oxidative Stress Induced Senescence	26	0.734391985927245	1	9	17	946	1493	0.893475634313331
R-MMU-2559582	Senescence-Associated Secretory Phenotype (SASP)	23	0.063028673937026	0.571764406855289	13	10	942	1500	1.45891190530389
R-MMU-2559583	Cellular Senescence	48	0.507135358331032	1	19	29	936	1481	1.02170593368237
R-MMU-2559584	Formation of Senescence-Associated Heterochromatin Foci (SAHF)	 6	0.746960989923747	1	2	4	953	1506	0.860383944153578
R-MMU-2559586	DNA Damage/Telomere Stress Induced Senescence	18	0.227224639883819	0.971385335503326	9	9	946	1501	1.29057591623037
R-MMU-2565942	Regulation of PLK1 Activity at G2/M Transition	31	0.287297578383361	0.976450972497412	14	17	941	1493	1.1656814727242
R-MMU-264870	Caspase-mediated cleavage of cytoskeletal proteins	 7	0.0156886349846561	0.257957363690019	6	1	949	1509	2.21241585639491
R-MMU-2672351	Stimuli-sensing channels	19	0.155954677721951	0.777390742203147	10	9	945	1501	1.35850096445302
R-MMU-2682334	EPH-Ephrin signaling	23	0.723994846332176	1	8	15	947	1495	0.897791941725472
R-MMU-2871796	FCERI mediated MAPK activation	 9	0.485759350124067	1	4	5	951	1505	1.14717859220477
R-MMU-2871809	FCERI mediated Ca+2 mobilization	10	0.992645232303859	1	1	9	954	1501	0.258115183246073
R-MMU-2871837	FCERI mediated NF-kB activation	23	0.932365425530075	1	6	17	949	1493	0.673343956294104
R-MMU-2980736	Peptide hormone metabolism	11	0.964035036174266	1	2	9	953	1501	0.469300333174679
R-MMU-2980766	Nuclear Envelope Breakdown	23	0.133290516332819	0.777390742203147	12	11	943	1499	1.34668791258821
R-MMU-2990846	SUMOylation	54	0.832851361944879	1	18	36	937	1474	0.860383944153578
R-MMU-3000157	Laminin interactions	12	0.0470319809964579	0.491330377812468	8	4	947	1506	1.72076788830716
R-MMU-3000170	Syndecan interactions	10	0.585960429426195	1	4	6	951	1504	1.03246073298429
R-MMU-3000171	Non-integrin membrane-ECM interactions	23	0.063028673937026	0.571764406855289	13	10	942	1500	1.45891190530389
R-MMU-3000178	ECM proteoglycans	21	0.0262745060173617	0.367912320287756	13	8	942	1502	1.59785589628522
R-MMU-3108214	SUMOylation of DNA damage response and repair proteins	28	0.958785614976912	1	7	21	948	1489	0.645287958115183
R-MMU-3108232	SUMO E3 ligases SUMOylate target proteins	53	0.875711783426769	1	17	36	938	1474	0.827916625506273
R-MMU-3214841	PKMTs methylate histone lysines	14	0.687845733230919	1	5	9	950	1501	0.921839940164548
R-MMU-3214842	HDMs demethylate histones	 9	0.919101763655557	1	2	7	953	1503	0.573589296102385
R-MMU-3214847	HATs acetylate histones	12	0.74750583958985	1	4	8	951	1502	0.860383944153578
R-MMU-3214858	RMTs methylate histone arginines	18	0.583694284322763	1	7	11	948	1499	1.00378126817917
R-MMU-3232142	SUMOylation of ubiquitinylation proteins	14	0.475046340571126	1	6	8	949	1502	1.10620792819746
R-MMU-3238698	WNT ligand biogenesis and trafficking	13	0.998323706495766	1	1	12	954	1498	0.198550140958518
R-MMU-3247509	Chromatin modifying enzymes	40	0.740759157339696	1	14	26	941	1484	0.903403141361257
R-MMU-3299685	Detoxification of Reactive Oxygen Species	13	0.200313662169631	0.906180852672138	7	6	948	1504	1.38985098670963
R-MMU-3301854	Nuclear Pore Complex (NPC) Disassembly	15	0.183819351477004	0.849543489258585	8	7	947	1503	1.37661431064572
R-MMU-3371453	Regulation of HSF1-mediated heat shock response	24	0.625840499793365	1	9	15	946	1495	0.967931937172775
R-MMU-3371497	HSP90 chaperone cycle for steroid hormone receptors (SHR)	12	0.525952105352131	1	5	7	950	1503	1.07547993019197
R-MMU-3371556	Cellular response to heat stress	29	0.605629755790305	1	11	18	944	1492	0.979057591623037
R-MMU-3371571	HSF1-dependent transactivation	 6	0.429590181643157	1	3	3	952	1507	1.29057591623037
R-MMU-349425	Autodegradation of the E3 ubiquitin ligase COP1	16	0.633324515636783	1	6	10	949	1500	0.967931937172775
R-MMU-350054	Notch-HLH transcription pathway	 8	0.376747677580977	1	4	4	951	1506	1.29057591623037
R-MMU-350562	Regulation of ornithine decarboxylase (ODC)	18	0.583694284322763	1	7	11	948	1499	1.00378126817917
R-MMU-351202	Metabolism of polyamines	20	0.359310612201757	1	9	11	946	1499	1.16151832460733
R-MMU-352230	Amino acid transport across the plasma membrane	11	0.0842552776263429	0.571764406855289	7	4	948	1506	1.64255116611138
R-MMU-354192	Integrin signaling	12	0.997255041411292	1	1	11	954	1499	0.215095986038394
R-MMU-354194	GRB2:SOS provides linkage to MAPK signaling for Integrins 	 7	0.967806013924123	1	1	6	954	1504	0.368735976065819
R-MMU-3700989	Transcriptional Regulation by TP53	87	0.0649996069340639	0.571764406855289	41	46	914	1464	1.21640488656195
R-MMU-372708	p130Cas linkage to MAPK signaling for integrins	 8	0.980314255056126	1	1	7	954	1503	0.322643979057592
R-MMU-373076	Class A/1 (Rhodopsin-like receptors)	58	0.999998880016824	1	7	51	948	1459	0.31151832460733
R-MMU-373080	Class B/2 (Secretin family receptors)	10	0.945851074077243	1	2	8	953	1502	0.516230366492147
R-MMU-373752	Netrin-1 signaling	13	0.807799123790612	1	4	9	951	1501	0.794200563834072
R-MMU-373755	Semaphorin interactions	13	0.200313662169631	0.906180852672138	7	6	948	1504	1.38985098670963
R-MMU-373760	L1CAM interactions	25	0.908234113238867	1	7	18	948	1492	0.722722513089005
R-MMU-375165	NCAM signaling for neurite out-growth	16	0.0144380523204882	0.257177806958696	11	5	944	1505	1.77454188481675
R-MMU-375276	Peptide ligand-binding receptors	39	0.999660486576334	1	6	33	949	1477	0.397100281917036
R-MMU-375280	Amine ligand-binding receptors	 9	1	1	0	9	955	1501	0
R-MMU-376176	Signaling by ROBO receptors	 8	0.0422025575576718	0.468612814439083	6	2	949	1508	1.93586387434555
R-MMU-3769402	Deactivation of the beta-catenin transactivating complex	 8	0.376747677580977	1	4	4	951	1506	1.29057591623037
R-MMU-380108	Chemokine receptors bind chemokines	 8	0.880248326000106	1	2	6	953	1504	0.645287958115183
R-MMU-380259	Loss of Nlp from mitotic centrosomes	24	0.302772442404061	0.980569841876789	11	13	944	1497	1.18302792321117
R-MMU-380270	Recruitment of mitotic centrosome proteins and complexes	26	0.278818152986614	0.976450972497412	12	14	943	1496	1.19130084575111
R-MMU-380284	Loss of proteins required for interphase microtubule organization from the centrosome	24	0.302772442404061	0.980569841876789	11	13	944	1497	1.18302792321117
R-MMU-380287	Centrosome maturation	26	0.278818152986614	0.976450972497412	12	14	943	1496	1.19130084575111
R-MMU-380320	Recruitment of NuMA to mitotic centrosomes	27	0.335734007337503	1	12	15	943	1495	1.14717859220477
R-MMU-380972	Energy dependent regulation of mTOR by LKB1-AMPK	 6	0.429590181643157	1	3	3	952	1507	1.29057591623037
R-MMU-381119	Unfolded Protein Response (UPR)	 5	0.295790411551848	0.976450972497412	3	2	952	1508	1.54869109947644
R-MMU-381426	Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	49	0.0524980159483094	0.534354805188149	25	24	930	1486	1.31691420023507
R-MMU-381676	Glucagon-like Peptide-1 (GLP1) regulates insulin secretion	11	0.86402324464064	1	3	8	952	1502	0.703950499762018
R-MMU-381753	Olfactory Signaling Pathway	12	0.90286237965757	1	3	9	952	1501	0.645287958115183
R-MMU-382556	ABC-family proteins mediated transport	27	0.881683358891326	1	8	19	947	1491	0.764785728136513
R-MMU-383280	Nuclear Receptor transcription pathway	12	0.976269567477605	1	2	10	953	1500	0.430191972076789
R-MMU-3858494	Beta-catenin independent WNT signaling	52	0.775281356453427	1	18	34	937	1476	0.893475634313331
R-MMU-388841	Costimulation by the CD28 family	18	0.759432197881149	1	6	12	949	1498	0.860383944153578
R-MMU-389356	CD28 co-stimulation	 8	0.154435526652711	0.777390742203147	5	3	950	1507	1.61321989528796
R-MMU-389357	CD28 dependent PI3K/Akt signaling	 5	0.0775228820925516	0.571764406855289	4	1	951	1509	2.06492146596859
R-MMU-389513	CTLA4 inhibitory signaling	 5	0.641170720496884	1	2	3	953	1507	1.03246073298429
R-MMU-389661	Glyoxylate metabolism and glycine degradation	11	0.86402324464064	1	3	8	952	1502	0.703950499762018
R-MMU-3899300	SUMOylation of transcription cofactors	14	0.855780480014489	1	4	10	951	1500	0.737471952131638
R-MMU-389948	PD-1 signaling	 5	1	1	0	5	955	1505	0
R-MMU-390466	Chaperonin-mediated protein folding	14	0.855780480014489	1	4	10	951	1500	0.737471952131638
R-MMU-390522	Striated Muscle Contraction	23	0.000631046938069364	0.0385389380035219	17	6	938	1504	1.90780787616663
R-MMU-390918	Peroxisomal lipid metabolism	 5	0.913963239144771	1	1	4	954	1506	0.516230366492147
R-MMU-391251	Protein folding	14	0.855780480014489	1	4	10	951	1500	0.737471952131638
R-MMU-392170	ADP signalling through P2Y purinoceptor 12	 8	0.658093979512041	1	3	5	952	1505	0.967931937172775
R-MMU-392451	G beta:gamma signalling through PI3Kgamma	 8	0.658093979512041	1	3	5	952	1505	0.967931937172775
R-MMU-392517	Rap1 signalling	 6	0.947363688988976	1	1	5	954	1505	0.430191972076789
R-MMU-392518	Signal amplification	12	0.90286237965757	1	3	9	952	1501	0.645287958115183
R-MMU-392851	Prostacyclin signalling through prostacyclin receptor	 6	0.746960989923747	1	2	4	953	1506	0.860383944153578
R-MMU-3928662	EPHB-mediated forward signaling	17	0.509522489807793	1	7	10	948	1500	1.06282722513089
R-MMU-3928664	Ephrin signaling	 6	0.746960989923747	1	2	4	953	1506	0.860383944153578
R-MMU-3928665	EPH-ephrin mediated repulsion of cells	 9	0.919101763655557	1	2	7	953	1503	0.573589296102385
R-MMU-397014	Muscle contraction	82	0.00378055554026313	0.119717592108332	44	38	911	1472	1.38500830034478
R-MMU-397795	G-protein beta:gamma signalling	11	0.673654594843944	1	4	7	951	1503	0.938600666349358
R-MMU-399719	Trafficking of AMPA receptors	 8	0.980314255056126	1	1	7	954	1503	0.322643979057592
R-MMU-399721	Glutamate binding, activation of AMPA receptors and synaptic plasticity	 8	0.980314255056126	1	1	7	954	1503	0.322643979057592
R-MMU-399956	CRMPs in Sema3A signaling	 6	0.429590181643157	1	3	3	952	1507	1.29057591623037
R-MMU-400042	Adrenaline,noradrenaline inhibits insulin secretion	 8	0.658093979512041	1	3	5	952	1505	0.967931937172775
R-MMU-400206	Regulation of lipid metabolism by PPARalpha	 6	0.161990641460539	0.777390742203147	4	2	951	1508	1.72076788830716
R-MMU-4085001	Sialic acid metabolism	10	0.812104521968813	1	3	7	952	1503	0.77434554973822
R-MMU-4085377	SUMOylation of SUMOylation proteins	13	0.611845950138136	1	5	8	950	1502	0.99275070479259
R-MMU-4086398	Ca2+ pathway	24	0.949066455669807	1	6	18	949	1492	0.645287958115183
R-MMU-4086400	PCP/CE pathway	32	0.479728754563353	1	13	19	942	1491	1.04859293193717
R-MMU-416476	G alpha (q) signalling events	46	0.975843668936829	1	12	34	943	1476	0.673343956294104
R-MMU-416482	G alpha (12/13) signalling events	20	0.85032807944385	1	6	14	949	1496	0.77434554973822
R-MMU-418217	G beta:gamma signalling through PLC beta	 7	0.82470973937809	1	2	5	953	1505	0.737471952131638
R-MMU-418346	Platelet homeostasis	21	0.606135854385182	1	8	13	947	1497	0.983295936175517
R-MMU-418359	Reduction of cytosolic Ca++ levels	 7	0.265591602116843	0.976450972497412	4	3	951	1507	1.47494390426328
R-MMU-418360	Platelet calcium homeostasis	 9	0.240483086902112	0.976450972497412	5	4	950	1506	1.43397324025596
R-MMU-418555	G alpha (s) signalling events	30	0.992055410539482	1	6	24	949	1486	0.516230366492147
R-MMU-418592	ADP signalling through P2Y purinoceptor 1	 9	0.919101763655557	1	2	7	953	1503	0.573589296102385
R-MMU-418594	G alpha (i) signalling events	83	0.998602528722142	1	20	63	935	1447	0.62196429697849
R-MMU-418597	G alpha (z) signalling events	11	0.964035036174266	1	2	9	953	1501	0.469300333174679
R-MMU-418885	DCC mediated attractive signaling	 8	0.880248326000106	1	2	6	953	1504	0.645287958115183
R-MMU-418990	Adherens junctions interactions	 9	0.485759350124067	1	4	5	951	1505	1.14717859220477
R-MMU-419037	NCAM1 interactions	11	0.0236005831178851	0.342008450267657	8	3	947	1507	1.87720133269872
R-MMU-420092	Glucagon-type ligand receptors	 8	0.880248326000106	1	2	6	953	1504	0.645287958115183
R-MMU-421270	Cell-cell junction organization	12	0.136367892908181	0.777390742203147	7	5	948	1505	1.50567190226876
R-MMU-422085	Synthesis, secretion, and deacylation of Ghrelin	 5	1	1	0	5	955	1505	0
R-MMU-422356	Regulation of insulin secretion	20	0.85032807944385	1	6	14	949	1496	0.77434554973822
R-MMU-422475	Axon guidance	89	0.0919052516740058	0.586410374487126	41	48	914	1462	1.1890699452909
R-MMU-425366	Transport of bile salts and organic acids, metal ions and amine compounds	18	0.111037033348114	0.698063702298806	10	8	945	1502	1.43397324025596
R-MMU-425393	Transport of inorganic cations/anions and amino acids/oligopeptides	24	0.0400706291070769	0.468612814439083	14	10	941	1500	1.50567190226876
R-MMU-425397	Transport of vitamins, nucleosides, and related molecules	 8	0.880248326000106	1	2	6	953	1504	0.645287958115183
R-MMU-425407	SLC-mediated transmembrane transport	52	0.0182164440270572	0.288702641695885	28	24	927	1486	1.38985098670963
R-MMU-425410	Metal ion SLC transporters	 5	0.641170720496884	1	2	3	953	1507	1.03246073298429
R-MMU-425561	Sodium/Calcium exchangers	 5	0.295790411551848	0.976450972497412	3	2	952	1508	1.54869109947644
R-MMU-427359	SIRT1 negatively regulates rRNA expression	10	0.335457731170874	1	5	5	950	1505	1.29057591623037
R-MMU-427413	NoRC negatively regulates rRNA expression	10	0.335457731170874	1	5	5	950	1505	1.29057591623037
R-MMU-428157	Sphingolipid metabolism	20	0.538554833518218	1	8	12	947	1498	1.03246073298429
R-MMU-428930	Thromboxane signalling through TP receptor	 8	0.880248326000106	1	2	6	953	1504	0.645287958115183
R-MMU-429914	Deadenylation-dependent mRNA decay	14	0.855780480014489	1	4	10	951	1500	0.737471952131638
R-MMU-429947	Deadenylation of mRNA	 5	0.913963239144771	1	1	4	954	1506	0.516230366492147
R-MMU-429958	mRNA decay by 3' to 5' exoribonuclease	 6	0.746960989923747	1	2	4	953	1506	0.860383944153578
R-MMU-430116	GP1b-IX-V activation signalling	 6	0.429590181643157	1	3	3	952	1507	1.29057591623037
R-MMU-432040	Vasopressin regulates renal water homeostasis via Aquaporins	11	0.964035036174266	1	2	9	953	1501	0.469300333174679
R-MMU-432720	Lysosome Vesicle Biogenesis	11	0.219012240641761	0.950535359130485	6	5	949	1505	1.40790099952404
R-MMU-432722	Golgi Associated Vesicle Biogenesis	23	0.244860963103258	0.976450972497412	11	12	944	1498	1.23446391987252
R-MMU-437239	Recycling pathway of L1	10	0.812104521968813	1	3	7	952	1503	0.77434554973822
R-MMU-438064	Post NMDA receptor activation events	 6	0.947363688988976	1	1	5	954	1505	0.430191972076789
R-MMU-438066	Unblocking of NMDA receptors, glutamate binding and activation	 9	0.485759350124067	1	4	5	951	1505	1.14717859220477
R-MMU-4419969	Depolymerisation of the Nuclear Lamina	 8	0.154435526652711	0.777390742203147	5	3	950	1507	1.61321989528796
R-MMU-4420097	VEGFA-VEGFR2 Pathway	41	0.924091289208154	1	12	29	943	1481	0.755459072915336
R-MMU-442660	Na+/Cl- dependent neurotransmitter transporters	 5	0.295790411551848	0.976450972497412	3	2	952	1508	1.54869109947644
R-MMU-442755	Activation of NMDA receptors and postsynaptic events	12	0.74750583958985	1	4	8	951	1502	0.860383944153578
R-MMU-445144	Signal transduction by L1	10	0.812104521968813	1	3	7	952	1503	0.77434554973822
R-MMU-445355	Smooth Muscle Contraction	17	0.00771006616074123	0.183114071317604	12	5	943	1505	1.82198952879581
R-MMU-445717	Aquaporin-mediated transport	12	0.976269567477605	1	2	10	953	1500	0.430191972076789
R-MMU-445989	TAK1 activates NFkB by phosphorylation and activation of IKKs complex	 8	1	1	0	8	955	1502	0
R-MMU-446107	Type I hemidesmosome assembly	 5	0.913963239144771	1	1	4	954	1506	0.516230366492147
R-MMU-446193	Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein	18	0.39296681271284	1	8	10	947	1500	1.14717859220477
R-MMU-446203	Asparagine N-linked glycosylation	79	0.765763163360983	1	28	51	927	1459	0.914838624163298
R-MMU-446219	Synthesis of substrates in N-glycan biosythesis	17	0.509522489807793	1	7	10	948	1500	1.06282722513089
R-MMU-446353	Cell-extracellular matrix interactions	 8	0.658093979512041	1	3	5	952	1505	0.967931937172775
R-MMU-446652	Interleukin-1 family signaling	31	0.994297379024753	1	6	25	949	1485	0.499577774024658
R-MMU-446728	Cell junction organization	25	0.363656261340072	1	11	14	944	1496	1.13570680628272
R-MMU-447115	Interleukin-12 family signaling	 6	0.429590181643157	1	3	3	952	1507	1.29057591623037
R-MMU-448424	Interleukin-17 signaling	19	0.970954448950834	1	4	15	951	1495	0.543400385781207
R-MMU-449147	Signaling by Interleukins	71	0.988540255389118	1	19	52	936	1458	0.690730772066957
R-MMU-450282	MAPK targets/ Nuclear events mediated by MAP kinases	11	0.673654594843944	1	4	7	951	1503	0.938600666349358
R-MMU-450294	MAP kinase activation	19	0.970954448950834	1	4	15	951	1495	0.543400385781207
R-MMU-450385	Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA	 5	0.641170720496884	1	2	3	953	1507	1.03246073298429
R-MMU-450408	AUF1 (hnRNP D0) binds and destabilizes mRNA	16	0.431197074799985	1	7	9	948	1501	1.12925392670157
R-MMU-450513	Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA	 6	0.746960989923747	1	2	4	953	1506	0.860383944153578
R-MMU-450531	Regulation of mRNA stability by proteins that bind AU-rich elements	26	0.734391985927245	1	9	17	946	1493	0.893475634313331
R-MMU-451306	Ionotropic activity of kainate receptors	 7	0.82470973937809	1	2	5	953	1505	0.737471952131638
R-MMU-451308	Activation of Ca-permeable Kainate Receptor	 7	0.82470973937809	1	2	5	953	1505	0.737471952131638
R-MMU-451326	Activation of kainate receptors upon glutamate binding	14	0.855780480014489	1	4	10	951	1500	0.737471952131638
R-MMU-451927	Interleukin-2 family signaling	 6	1	1	0	6	955	1504	0
R-MMU-453274	Mitotic G2-G2/M phases	66	0.308261034576371	0.994578054953953	28	38	927	1472	1.09503411074092
R-MMU-453276	Regulation of mitotic cell cycle	33	0.00312345055334772	0.102713470119704	21	12	934	1498	1.64255116611138
R-MMU-453279	Mitotic G1 phase and G1/S transition	59	0.00227046915486721	0.088238687609612	34	25	921	1485	1.48744342887568
R-MMU-4551638	SUMOylation of chromatin organization proteins	21	0.953468599233751	1	5	16	950	1494	0.614559960109698
R-MMU-456926	Thrombin signalling through proteinase activated receptors (PARs)	13	0.611845950138136	1	5	8	950	1502	0.99275070479259
R-MMU-4570464	SUMOylation of RNA binding proteins	18	0.887329555538054	1	5	13	950	1497	0.716986620127981
R-MMU-4608870	Asymmetric localization of PCP proteins	21	0.428735674609401	1	9	12	946	1498	1.10620792819746
R-MMU-4615885	SUMOylation of DNA replication proteins	19	0.155954677721951	0.777390742203147	10	9	945	1501	1.35850096445302
R-MMU-4641257	Degradation of AXIN	16	0.633324515636783	1	6	10	949	1500	0.967931937172775
R-MMU-4641258	Degradation of DVL	19	0.651849282265921	1	7	12	948	1498	0.950950675117112
R-MMU-4641262	Disassembly of the destruction complex and recruitment of AXIN to the membrane	13	0.931381356417657	1	3	10	952	1500	0.595650422875554
R-MMU-4641263	Regulation of FZD by ubiquitination	 9	0.987965816481197	1	1	8	954	1502	0.286794648051193
R-MMU-4839726	Chromatin organization	40	0.740759157339696	1	14	26	941	1484	0.903403141361257
R-MMU-499943	Interconversion of nucleotide di- and triphosphates	14	0.273156104525716	0.976450972497412	7	7	948	1503	1.29057591623037
R-MMU-500657	Presynaptic function of Kainate receptors	 7	0.82470973937809	1	2	5	953	1505	0.737471952131638
R-MMU-500792	GPCR ligand binding	71	0.999999812941067	1	9	62	946	1448	0.327188260452769
R-MMU-5099900	WNT5A-dependent internalization of FZD4	 7	0.265591602116843	0.976450972497412	4	3	951	1507	1.47494390426328
R-MMU-512988	Interleukin-3, Interleukin-5 and GM-CSF signaling	 5	1	1	0	5	955	1505	0
R-MMU-5140745	WNT5A-dependent internalization of FZD2, FZD5 and ROR2	 7	0.967806013924123	1	1	6	954	1504	0.368735976065819
R-MMU-5173105	O-linked glycosylation	26	0.585810159797019	1	10	16	945	1494	0.99275070479259
R-MMU-5173214	O-glycosylation of TSR domain-containing proteins	 8	0.658093979512041	1	3	5	952	1505	0.967931937172775
R-MMU-5205647	Mitophagy	11	0.995506251916818	1	1	10	954	1500	0.234650166587339
R-MMU-5205685	Pink/Parkin Mediated Mitophagy	 7	0.967806013924123	1	1	6	954	1504	0.368735976065819
R-MMU-5218920	VEGFR2 mediated vascular permeability	13	0.0815572335412252	0.571764406855289	8	5	947	1505	1.58840112766814
R-MMU-5218921	VEGFR2 mediated cell proliferation	 6	0.746960989923747	1	2	4	953	1506	0.860383944153578
R-MMU-5223345	Miscellaneous transport and binding events	 7	0.552589116287892	1	3	4	952	1506	1.10620792819746
R-MMU-5250913	Positive epigenetic regulation of rRNA expression	17	0.319303624788831	1	8	9	947	1501	1.21465968586387
R-MMU-5250924	B-WICH complex positively regulates rRNA expression	17	0.319303624788831	1	8	9	947	1501	1.21465968586387
R-MMU-5250941	Negative epigenetic regulation of rRNA expression	11	0.432495639945135	1	5	6	950	1504	1.1732508329367
R-MMU-525793	Myogenesis	12	0.301656588375341	0.980569841876789	6	6	949	1504	1.29057591623037
R-MMU-532668	N-glycan trimming in the ER and Calnexin/Calreticulin cycle	 5	0.295790411551848	0.976450972497412	3	2	952	1508	1.54869109947644
R-MMU-5357769	Caspase activation via extrinsic apoptotic signalling pathway	 5	0.913963239144771	1	1	4	954	1506	0.516230366492147
R-MMU-5357801	Programmed Cell Death	38	0.524747309727747	1	15	23	940	1487	1.01887572333976
R-MMU-5357905	Regulation of TNFR1 signaling	 9	0.987965816481197	1	1	8	954	1502	0.286794648051193
R-MMU-5357956	TNFR1-induced NFkappaB signaling pathway	 8	0.980314255056126	1	1	7	954	1503	0.322643979057592
R-MMU-5358346	Hedgehog ligand biogenesis	16	0.431197074799985	1	7	9	948	1501	1.12925392670157
