Term	Accession	Genes (tot)	Stat (non-dir.) p	p adj (non-dir.)	Significant..in.gene.set.	Non.significant..in.gene.set.	Significant..not.in.gene.set.	Non.significant..not.in.gene.set.	effect.size
GO:0035019	somatic stem cell population maintenance	 15	0.990663624112368	1	2	13	1619	2737	0.359531153608883
GO:0035020	regulation of Rac protein signal transduction	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0035023	regulation of Rho protein signal transduction	 19	0.241559397610987	0.874292856505159	9	10	1612	2740	1.2772817299263
GO:0035024	negative regulation of Rho protein signal transduction	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0035025	positive regulation of Rho protein signal transduction	  8	0.00517790438156171	0.215394602094389	7	1	1614	2749	2.3594231955583
GO:0035035	histone acetyltransferase binding	 18	0.52551977682233	1	7	11	1614	2739	1.04863253135924
GO:0035050	embryonic heart tube development	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0035064	methylated histone binding	 16	0.993784643175182	1	2	14	1619	2736	0.337060456508328
GO:0035066	positive regulation of histone acetylation	  7	0.0705706660816002	0.528541035757744	5	2	1616	2748	1.92605975147616
GO:0035091	phosphatidylinositol binding	 20	0.658027773070048	1	7	13	1614	2737	0.943769278223319
GO:0035094	response to nicotine	 15	0.866800508304316	1	4	11	1617	2739	0.719062307217767
GO:0035097	histone methyltransferase complex	  8	0.621026637444471	1	3	5	1618	2745	1.01118136952498
GO:0035098	ESC/E(Z) complex	  9	0.902857070547847	1	2	7	1619	2743	0.599218589348139
GO:0035102	PRC1 complex	  6	0.938108378346802	1	1	5	1620	2745	0.449413942011104
GO:0035108	limb morphogenesis	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0035115	embryonic forelimb morphogenesis	 11	0.993932037689796	1	1	10	1620	2740	0.245134877460602
GO:0035116	embryonic hindlimb morphogenesis	 13	0.913779546461806	1	3	10	1618	2740	0.622265458169221
GO:0035137	hindlimb morphogenesis	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0035145	exon-exon junction complex	  6	0.938108378346802	1	1	5	1620	2745	0.449413942011104
GO:0035176	social behavior	  9	0.709677010709356	1	3	6	1618	2744	0.898827884022208
GO:0035198	miRNA binding	  7	0.961092643799227	1	1	6	1620	2744	0.385211950295232
GO:0035235	ionotropic glutamate receptor signaling pathway	  6	0.938108378346802	1	1	5	1620	2745	0.449413942011104
GO:0035249	synaptic transmission, glutamatergic	  8	0.9755447117189	1	1	7	1620	2743	0.337060456508328
GO:0035255	ionotropic glutamate receptor binding	 12	0.881082557011305	1	3	9	1618	2741	0.674120913016656
GO:0035257	nuclear hormone receptor binding	 13	0.0640935809337508	0.528541035757744	8	5	1613	2745	1.65937455511792
GO:0035259	glucocorticoid receptor binding	  6	0.395387391728158	0.98536875238176	3	3	1618	2747	1.34824182603331
GO:0035264	multicellular organism growth	 35	0.694226313563975	1	12	23	1609	2727	0.924508680708557
GO:0035307	positive regulation of protein dephosphorylation	  9	0.902857070547847	1	2	7	1619	2743	0.599218589348139
GO:0035313	wound healing, spreading of epidermal cells	  8	0.859928168361515	1	2	6	1619	2744	0.674120913016656
GO:0035327	transcriptionally active chromatin	  9	0.4437258909147	1	4	5	1617	2745	1.19843717869628
GO:0035329	hippo signaling	  8	0.621026637444471	1	3	5	1618	2745	1.01118136952498
GO:0035335	peptidyl-tyrosine dephosphorylation	 29	0.381362056343023	0.98536875238176	12	17	1609	2733	1.11578633878619
GO:0035338	long-chain fatty-acyl-CoA biosynthetic process	  8	0.131659634381745	0.710114109470648	5	3	1616	2747	1.68530228254164
GO:0035371	microtubule plus-end	 12	0.47763441574499	1	5	7	1616	2743	1.12353485502776
GO:0035372	protein localization to microtubule	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0035374	chondroitin sulfate binding	  6	0.0289935828529927	0.448381840769795	5	1	1616	2749	2.24706971005552
GO:0035418	protein localization to synapse	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0035435	phosphate ion transmembrane transport	  6	0.141228566336525	0.710114109470648	4	2	1617	2748	1.79765576804442
GO:0035458	cellular response to interferon-beta	  7	0.515348610516959	1	3	4	1618	2746	1.1556358508857
GO:0035497	cAMP response element binding	  6	0.0289935828529927	0.448381840769795	5	1	1616	2749	2.24706971005552
GO:0035563	positive regulation of chromatin binding	  7	0.800202785632254	1	2	5	1619	2745	0.770423900590465
GO:0035567	non-canonical Wnt signaling pathway	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0035584	calcium-mediated signaling using intracellular calcium source	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0035613	RNA stem-loop binding	  6	0.718815878456455	1	2	4	1619	2746	0.898827884022209
GO:0035615	clathrin adaptor activity	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0035690	cellular response to drug	 29	0.145097754796314	0.727013443909376	14	15	1607	2735	1.30175072858389
GO:0035725	sodium ion transmembrane transport	 12	0.707756305017222	1	4	8	1617	2742	0.898827884022209
GO:0035729	cellular response to hepatocyte growth factor stimulus	  7	0.800202785632254	1	2	5	1619	2745	0.770423900590465
GO:0035767	endothelial cell chemotaxis	  7	0.0705706660816002	0.528541035757744	5	2	1616	2748	1.92605975147616
GO:0035770	ribonucleoprotein granule	  6	0.718815878456455	1	2	4	1619	2746	0.898827884022209
GO:0035774	positive regulation of insulin secretion involved in cellular response to glucose stimulus	 14	0.824696881307542	1	4	10	1617	2740	0.770423900590465
GO:0035815	positive regulation of renal sodium excretion	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0035855	megakaryocyte development	  7	0.800202785632254	1	2	5	1619	2745	0.770423900590465
GO:0035861	site of double-strand break	 19	0.765602332251481	1	6	13	1615	2737	0.851521153284198
GO:0035869	ciliary transition zone	  7	0.961092643799227	1	1	6	1620	2744	0.385211950295232
GO:0035902	response to immobilization stress	  7	0.515348610516959	1	3	4	1618	2746	1.1556358508857
GO:0035904	aorta development	  8	0.0339172851015134	0.448933792822859	6	2	1615	2748	2.02236273904997
GO:0035909	aorta morphogenesis	  5	0.0664052440141702	0.528541035757744	4	1	1617	2749	2.1571869216533
GO:0035914	skeletal muscle cell differentiation	 31	0.0327789714964908	0.448933792822859	17	14	1604	2736	1.47871684145589
GO:0035924	cellular response to vascular endothelial growth factor stimulus	 11	0.0675829846107961	0.528541035757744	7	4	1614	2746	1.71594414222422
GO:0035925	mRNA 3	  8	0.859928168361515	1	2	6	1619	2744	0.674120913016656
GO:0035987	endodermal cell differentiation	 13	0.0640935809337508	0.528541035757744	8	5	1613	2745	1.65937455511792
GO:0035988	chondrocyte proliferation	  5	0.0664052440141702	0.528541035757744	4	1	1617	2749	2.1571869216533
GO:0035994	response to muscle stretch	  6	0.395387391728158	0.98536875238176	3	3	1618	2747	1.34824182603331
GO:0036002	pre-mRNA binding	  7	0.961092643799227	1	1	6	1620	2744	0.385211950295232
GO:0036035	osteoclast development	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0036064	ciliary basal body	 26	0.807115540116191	1	8	18	1613	2732	0.829687277558962
GO:0036120	cellular response to platelet-derived growth factor stimulus	 15	0.0602122033768893	0.528541035757744	9	6	1612	2744	1.61789019123998
GO:0036126	sperm flagellum	 14	0.98602759375001	1	2	12	1619	2738	0.385211950295232
GO:0036342	post-anal tail morphogenesis	  6	0.938108378346802	1	1	5	1620	2745	0.449413942011104
GO:0036459	thiol-dependent ubiquitinyl hydrolase activity	 26	0.985779514691888	1	5	21	1616	2729	0.518554548474351
GO:0036464	cytoplasmic ribonucleoprotein granule	 19	0.88976193662496	1	5	14	1616	2736	0.709600961070165
GO:0036477	somatodendritic compartment	  9	0.709677010709356	1	3	6	1618	2744	0.898827884022208
GO:0036503	ERAD pathway	  5	0.0664052440141702	0.528541035757744	4	1	1617	2749	2.1571869216533
GO:0038023	signaling receptor activity	 48	0.753009446476356	1	16	32	1605	2718	0.898827884022209
GO:0038024	cargo receptor activity	  7	0.515348610516959	1	3	4	1618	2746	1.1556358508857
GO:0038063	collagen-activated tyrosine kinase receptor signaling pathway	  7	0.515348610516959	1	3	4	1618	2746	1.1556358508857
GO:0038083	peptidyl-tyrosine autophosphorylation	  8	0.621026637444471	1	3	5	1618	2745	1.01118136952498
GO:0038084	vascular endothelial growth factor signaling pathway	  8	0.131659634381745	0.710114109470648	5	3	1616	2747	1.68530228254164
GO:0038085	vascular endothelial growth factor binding	  5	0.268307979032342	0.874292856505159	3	2	1618	2748	1.61789019123998
GO:0038132	neuregulin binding	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0039694	viral RNA genome replication	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0039702	viral budding via host ESCRT complex	  6	0.718815878456455	1	2	4	1619	2746	0.898827884022209
GO:0040008	regulation of growth	 23	0.100738784655249	0.680879267821798	12	11	1609	2739	1.40686103586085
GO:0040014	regulation of multicellular organism growth	 12	0.881082557011305	1	3	9	1618	2741	0.674120913016656
GO:0040015	negative regulation of multicellular organism growth	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0040016	embryonic cleavage	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0040018	positive regulation of multicellular organism growth	  9	0.984630666865282	1	1	8	1620	2742	0.299609294674069
GO:0040029	regulation of gene expression, epigenetic	  5	0.0664052440141702	0.528541035757744	4	1	1617	2749	2.1571869216533
GO:0040037	negative regulation of fibroblast growth factor receptor signaling pathway	  7	0.235439100009758	0.874292856505159	4	3	1617	2747	1.54084780118093
GO:0042026	protein refolding	  6	0.938108378346802	1	1	5	1620	2745	0.449413942011104
GO:0042043	neurexin family protein binding	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0042054	histone methyltransferase activity	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0042056	chemoattractant activity	  9	0.0158160203253439	0.337683836946336	7	2	1614	2748	2.09726506271849
GO:0042059	negative regulation of epidermal growth factor receptor signaling pathway	  5	0.268307979032342	0.874292856505159	3	2	1618	2748	1.61789019123998
GO:0042060	wound healing	 45	0.11930775189211	0.710114109470648	21	24	1600	2726	1.25835903763109
GO:0042073	intraciliary transport	 10	0.990342195753722	1	1	9	1620	2741	0.269648365206663
GO:0042074	cell migration involved in gastrulation	  6	0.718815878456455	1	2	4	1619	2746	0.898827884022209
GO:0042098	T cell proliferation	  7	0.515348610516959	1	3	4	1618	2746	1.1556358508857
GO:0042100	B cell proliferation	  5	0.268307979032342	0.874292856505159	3	2	1618	2748	1.61789019123998
GO:0042102	positive regulation of T cell proliferation	 16	0.579969549388792	1	6	10	1615	2740	1.01118136952498
GO:0042104	positive regulation of activated T cell proliferation	  8	0.859928168361515	1	2	6	1619	2744	0.674120913016656
GO:0042110	T cell activation	 13	0.772092592176301	1	4	9	1617	2741	0.829687277558962
GO:0042113	B cell activation	  5	1	1	0	5	1621	2745	0
GO:0042127	regulation of cell population proliferation	 66	0.217583509714722	0.874292856505159	28	38	1593	2712	1.14396276148281
GO:0042129	regulation of T cell proliferation	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0042130	negative regulation of T cell proliferation	 15	0.708911907066413	1	5	10	1616	2740	0.898827884022209
GO:0042147	retrograde transport, endosome to Golgi	 19	0.989381531910217	1	3	16	1618	2734	0.425760576642099
GO:0042149	cellular response to glucose starvation	 16	0.0934465963216342	0.641128805938118	9	7	1612	2743	1.51677205428748
GO:0042162	telomeric DNA binding	  7	0.800202785632254	1	2	5	1619	2745	0.770423900590465
GO:0042169	SH2 domain binding	 13	0.979177197325238	1	2	11	1619	2739	0.414843638779481
GO:0042176	regulation of protein catabolic process	  6	0.395387391728158	0.98536875238176	3	3	1618	2747	1.34824182603331
GO:0042177	negative regulation of protein catabolic process	 12	0.0362473632093955	0.448933792822859	8	4	1613	2746	1.79765576804442
GO:0042220	response to cocaine	 13	0.772092592176301	1	4	9	1617	2741	0.829687277558962
GO:0042246	tissue regeneration	 14	0.102096192203968	0.680879267821798	8	6	1613	2744	1.54084780118093
GO:0042254	ribosome biogenesis	 41	0.333099533847965	0.969924578864316	17	24	1604	2726	1.11805419719836
GO:0042273	ribosomal large subunit biogenesis	 10	0.121417105926346	0.710114109470648	6	4	1615	2746	1.61789019123998
GO:0042274	ribosomal small subunit biogenesis	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0042277	peptide binding	 19	0.4071786487977	1	8	11	1613	2739	1.13536153771226
GO:0042288	MHC class I protein binding	  5	0.0664052440141702	0.528541035757744	4	1	1617	2749	2.1571869216533
GO:0042307	positive regulation of protein import into nucleus	 17	0.135312010717701	0.710114109470648	9	8	1612	2742	1.42755016874115
GO:0042308	negative regulation of protein import into nucleus	  5	1	1	0	5	1621	2745	0
GO:0042310	vasoconstriction	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0042311	vasodilation	  6	0.718815878456455	1	2	4	1619	2746	0.898827884022209
GO:0042325	regulation of phosphorylation	  9	0.902857070547847	1	2	7	1619	2743	0.599218589348139
GO:0042326	negative regulation of phosphorylation	  9	0.208584409041611	0.874292856505159	5	4	1616	2746	1.49804647337035
GO:0042327	positive regulation of phosphorylation	  9	0.709677010709356	1	3	6	1618	2744	0.898827884022208
GO:0042383	sarcolemma	 58	0.0521229023412682	0.528541035757744	28	30	1593	2720	1.30175072858389
GO:0042391	regulation of membrane potential	 29	0.897608348722481	1	8	21	1613	2729	0.743857559190793
GO:0042393	histone binding	 33	0.319949838388382	0.969924578864316	14	19	1607	2731	1.14396276148281
GO:0042405	nuclear inclusion body	  5	1	1	0	5	1621	2745	0
GO:0042470	melanosome	 40	0.864334835528399	1	12	28	1609	2722	0.808945095619988
GO:0042472	inner ear morphogenesis	 16	0.579969549388792	1	6	10	1615	2740	1.01118136952498
GO:0042474	middle ear morphogenesis	  7	0.235439100009758	0.874292856505159	4	3	1617	2747	1.54084780118093
GO:0042475	odontogenesis of dentin-containing tooth	 15	0.019177901883888	0.363364088011944	10	5	1611	2745	1.79765576804442
GO:0042476	odontogenesis	 12	0.111452854572757	0.710114109470648	7	5	1614	2745	1.57294879703886
GO:0042531	positive regulation of tyrosine phosphorylation of STAT protein	 10	0.781377725261973	1	3	7	1618	2743	0.808945095619988
GO:0042532	negative regulation of tyrosine phosphorylation of STAT protein	  6	0.718815878456455	1	2	4	1619	2746	0.898827884022209
GO:0042535	positive regulation of tumor necrosis factor biosynthetic process	  8	1	1	0	8	1621	2742	0
GO:0042542	response to hydrogen peroxide	 29	0.0355051251758219	0.448933792822859	16	13	1605	2737	1.48771511838159
GO:0042551	neuron maturation	  7	0.961092643799227	1	1	6	1620	2744	0.385211950295232
GO:0042552	myelination	 17	0.649564238880757	1	6	11	1615	2739	0.951700112494103
GO:0042555	MCM complex	  5	0.00698752388695992	0.221476302604128	5	0	1616	2750	2.69648365206663
GO:0042562	hormone binding	  6	0.938108378346802	1	1	5	1620	2745	0.449413942011104
GO:0042572	retinol metabolic process	 11	0.017829412392986	0.363364088011944	8	3	1613	2747	1.96107901968482
GO:0042573	retinoic acid metabolic process	  6	0.395387391728158	0.98536875238176	3	3	1618	2747	1.34824182603331
GO:0042581	specific granule	  5	1	1	0	5	1621	2745	0
GO:0042582	azurophil granule	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0042588	zymogen granule	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0042589	zymogen granule membrane	  7	1	1	0	7	1621	2743	0
GO:0042593	glucose homeostasis	 35	0.0121495182368308	0.280712908695187	20	15	1601	2735	1.54084780118093
GO:0042594	response to starvation	 16	0.0343632310865322	0.448933792822859	10	6	1611	2744	1.68530228254164
GO:0042623	ATPase activity, coupled	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0042626	ATPase-coupled transmembrane transporter activity	 12	0.996188039273475	1	1	11	1620	2739	0.224706971005552
GO:0042629	mast cell granule	  6	0.395387391728158	0.98536875238176	3	3	1618	2747	1.34824182603331
GO:0042632	cholesterol homeostasis	 29	0.076056669223745	0.557943924741371	15	14	1606	2736	1.39473292348274
GO:0042645	mitochondrial nucleoid	 15	0.708911907066413	1	5	10	1616	2740	0.898827884022209
GO:0042692	muscle cell differentiation	  6	0.938108378346802	1	1	5	1620	2745	0.449413942011104
GO:0042730	fibrinolysis	  6	0.938108378346802	1	1	5	1620	2745	0.449413942011104
GO:0042733	embryonic digit morphogenesis	 17	0.649564238880757	1	6	11	1615	2739	0.951700112494103
GO:0042734	presynaptic membrane	 21	0.999222351545414	1	2	19	1619	2731	0.256807966863488
GO:0042738	exogenous drug catabolic process	  8	0.9755447117189	1	1	7	1620	2743	0.337060456508328
GO:0042742	defense response to bacterium	 30	0.98698534300687	1	6	24	1615	2726	0.539296730413325
GO:0042744	hydrogen peroxide catabolic process	  6	0.395387391728158	0.98536875238176	3	3	1618	2747	1.34824182603331
GO:0042752	regulation of circadian rhythm	 28	0.475144350300326	1	11	17	1610	2733	1.05933286331189
GO:0042753	positive regulation of circadian rhythm	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0042754	negative regulation of circadian rhythm	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0042755	eating behavior	 10	0.990342195753722	1	1	9	1620	2741	0.269648365206663
GO:0042761	very long-chain fatty acid biosynthetic process	  6	0.395387391728158	0.98536875238176	3	3	1618	2747	1.34824182603331
GO:0042771	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	 14	0.824696881307542	1	4	10	1617	2740	0.770423900590465
GO:0042789	mRNA transcription by RNA polymerase II	  8	0.621026637444471	1	3	5	1618	2745	1.01118136952498
GO:0042805	actinin binding	  6	0.718815878456455	1	2	4	1619	2746	0.898827884022209
GO:0042813	Wnt-activated receptor activity	  9	0.902857070547847	1	2	7	1619	2743	0.599218589348139
GO:0042826	histone deacetylase binding	 36	0.340946569381681	0.969924578864316	15	21	1606	2729	1.12353485502776
GO:0042832	defense response to protozoan	  7	0.961092643799227	1	1	6	1620	2744	0.385211950295232
GO:0042834	peptidoglycan binding	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0042974	retinoic acid receptor binding	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0042981	regulation of apoptotic process	 65	0.557962914253217	1	24	41	1597	2709	0.995624733070754
GO:0042985	negative regulation of amyloid precursor protein biosynthetic process	  5	0.0664052440141702	0.528541035757744	4	1	1617	2749	2.1571869216533
GO:0043001	Golgi to plasma membrane protein transport	  9	0.902857070547847	1	2	7	1619	2743	0.599218589348139
GO:0043010	camera-type eye development	 17	0.649564238880757	1	6	11	1615	2739	0.951700112494103
GO:0043011	myeloid dendritic cell differentiation	  9	0.984630666865282	1	1	8	1620	2742	0.299609294674069
GO:0043014	alpha-tubulin binding	  9	0.0701198146538523	0.528541035757744	6	3	1615	2747	1.79765576804442
GO:0043015	gamma-tubulin binding	  6	0.718815878456455	1	2	4	1619	2746	0.898827884022209
GO:0043021	ribonucleoprotein complex binding	 12	0.881082557011305	1	3	9	1618	2741	0.674120913016656
GO:0043022	ribosome binding	 20	0.166534316580405	0.79358399189249	10	10	1611	2740	1.34824182603331
GO:0043023	ribosomal large subunit binding	  7	0.515348610516959	1	3	4	1618	2746	1.1556358508857
GO:0043027	cysteine-type endopeptidase inhibitor activity involved in apoptotic process	 13	0.562999658909294	1	5	8	1616	2742	1.0371090969487
GO:0043029	T cell homeostasis	 10	0.781377725261973	1	3	7	1618	2743	0.808945095619988
GO:0043032	positive regulation of macrophage activation	  6	0.718815878456455	1	2	4	1619	2746	0.898827884022209
GO:0043034	costamere	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0043069	negative regulation of programmed cell death	  6	0.718815878456455	1	2	4	1619	2746	0.898827884022209
GO:0043085	positive regulation of catalytic activity	 22	0.272760377083504	0.881771117328705	10	12	1611	2738	1.22567438730301
GO:0043086	negative regulation of catalytic activity	 19	0.4071786487977	1	8	11	1613	2739	1.13536153771226
GO:0043087	regulation of GTPase activity	 27	0.723164295093826	1	9	18	1612	2732	0.898827884022208
GO:0043113	receptor clustering	 12	0.47763441574499	1	5	7	1616	2743	1.12353485502776
GO:0043117	positive regulation of vascular permeability	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling	 35	0.945686178144527	1	9	26	1612	2724	0.693381510531418
GO:0043124	negative regulation of I-kappaB kinase/NF-kappaB signaling	 18	0.857088356526676	1	5	13	1616	2737	0.749023236685174
GO:0043129	surfactant homeostasis	  5	0.0664052440141702	0.528541035757744	4	1	1617	2749	2.1571869216533
GO:0043130	ubiquitin binding	 22	0.150247075805046	0.741132558410753	11	11	1610	2739	1.34824182603331
GO:0043138	3	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0043153	entrainment of circadian clock by photoperiod	 10	0.295751712156876	0.928961961772567	5	5	1616	2745	1.34824182603331
GO:0043154	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	 41	0.142532330451511	0.715412276178551	19	22	1602	2728	1.24958998510405
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	 57	0.764940098650946	1	19	38	1602	2712	0.898827884022208
GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	  7	0.800202785632254	1	2	5	1619	2745	0.770423900590465
GO:0043171	peptide catabolic process	  8	0.339218565637772	0.969924578864316	4	4	1617	2746	1.34824182603331
GO:0043195	terminal bouton	 15	0.866800508304316	1	4	11	1617	2739	0.719062307217767
GO:0043197	dendritic spine	 62	0.743215224040464	1	21	41	1600	2709	0.913325107958051
GO:0043198	dendritic shaft	 15	0.302496509430501	0.928961961772567	7	8	1614	2742	1.25835903763109
GO:0043200	response to amino acid	 12	0.707756305017222	1	4	8	1617	2742	0.898827884022209
GO:0043202	lysosomal lumen	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0043204	perikaryon	 49	0.919901481921508	1	14	35	1607	2715	0.770423900590464
GO:0043209	myelin sheath	 57	0.115124713525106	0.710114109470648	26	31	1595	2719	1.22997499918829
GO:0043220	Schmidt-Lanterman incisure	  8	0.131659634381745	0.710114109470648	5	3	1616	2747	1.68530228254164
GO:0043229	intracellular organelle	  6	1	1	0	6	1621	2744	0
GO:0043235	receptor complex	 54	0.663574903286038	1	19	35	1602	2715	0.948762766467887
GO:0043236	laminin binding	 11	0.387196429366767	0.98536875238176	5	6	1616	2744	1.22567438730301
GO:0043248	proteasome assembly	  6	0.718815878456455	1	2	4	1619	2746	0.898827884022209
GO:0043254	regulation of protein-containing complex assembly	  5	0.0664052440141702	0.528541035757744	4	1	1617	2749	2.1571869216533
GO:0043267	negative regulation of potassium ion transport	  5	0.268307979032342	0.874292856505159	3	2	1618	2748	1.61789019123998
GO:0043268	positive regulation of potassium ion transport	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0043274	phospholipase binding	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0043277	apoptotic cell clearance	  9	0.709677010709356	1	3	6	1618	2744	0.898827884022208
GO:0043278	response to morphine	  9	0.709677010709356	1	3	6	1618	2744	0.898827884022208
GO:0043280	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	 16	0.579969549388792	1	6	10	1615	2740	1.01118136952498
GO:0043292	contractile fiber	 10	0.00719933454812439	0.221476302604128	8	2	1613	2748	2.1571869216533
GO:0043295	glutathione binding	  5	0.0664052440141702	0.528541035757744	4	1	1617	2749	2.1571869216533
GO:0043296	apical junction complex	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0043306	positive regulation of mast cell degranulation	  7	0.961092643799227	1	1	6	1620	2744	0.385211950295232
GO:0043330	response to exogenous dsRNA	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0043353	enucleate erythrocyte differentiation	  6	0.718815878456455	1	2	4	1619	2746	0.898827884022209
GO:0043388	positive regulation of DNA binding	 15	0.302496509430501	0.928961961772567	7	8	1614	2742	1.25835903763109
GO:0043392	negative regulation of DNA binding	 12	0.0362473632093955	0.448933792822859	8	4	1613	2746	1.79765576804442
GO:0043393	regulation of protein binding	 11	0.631049008593145	1	4	7	1617	2743	0.980539509842409
GO:0043394	proteoglycan binding	  7	0.0123627495615496	0.280712908695187	6	1	1615	2749	2.31127170177139
GO:0043401	steroid hormone mediated signaling pathway	 11	0.954443776392988	1	2	9	1619	2741	0.490269754921205
GO:0043403	skeletal muscle tissue regeneration	 15	0.019177901883888	0.363364088011944	10	5	1611	2745	1.79765576804442
GO:0043406	positive regulation of MAP kinase activity	 22	0.150247075805046	0.741132558410753	11	11	1610	2739	1.34824182603331
GO:0043407	negative regulation of MAP kinase activity	 13	0.0640935809337508	0.528541035757744	8	5	1613	2745	1.65937455511792
GO:0043408	regulation of MAPK cascade	  6	0.938108378346802	1	1	5	1620	2745	0.449413942011104
GO:0043409	negative regulation of MAPK cascade	  6	0.141228566336525	0.710114109470648	4	2	1617	2748	1.79765576804442
GO:0043410	positive regulation of MAPK cascade	 34	0.771597427100199	1	11	23	1610	2727	0.872391769786261
GO:0043422	protein kinase B binding	 10	0.781377725261973	1	3	7	1618	2743	0.808945095619988
GO:0043425	bHLH transcription factor binding	  7	0.800202785632254	1	2	5	1619	2745	0.770423900590465
GO:0043433	negative regulation of DNA-binding transcription factor activity	 31	0.0694110137122935	0.528541035757744	16	15	1605	2735	1.39173349784084
GO:0043434	response to peptide hormone	 24	0.393449373882351	0.98536875238176	10	14	1611	2736	1.12353485502776
GO:0043473	pigmentation	 13	0.772092592176301	1	4	9	1617	2741	0.829687277558962
GO:0043484	regulation of RNA splicing	 20	0.915780677247344	1	5	15	1616	2735	0.674120913016656
GO:0043488	regulation of mRNA stability	 14	0.640581869348199	1	5	9	1616	2741	0.963029875738081
GO:0043491	protein kinase B signaling	 13	0.341050026682105	0.969924578864316	6	7	1615	2743	1.24453091633844
GO:0043507	positive regulation of JUN kinase activity	 11	0.387196429366767	0.98536875238176	5	6	1616	2744	1.22567438730301
GO:0043508	negative regulation of JUN kinase activity	  8	0.131659634381745	0.710114109470648	5	3	1616	2747	1.68530228254164
GO:0043515	kinetochore binding	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0043517	positive regulation of DNA damage response, signal transduction by p53 class mediator	  7	0.800202785632254	1	2	5	1619	2745	0.770423900590465
GO:0043518	negative regulation of DNA damage response, signal transduction by p53 class mediator	  9	0.902857070547847	1	2	7	1619	2743	0.599218589348139
GO:0043522	leucine zipper domain binding	  7	0.0705706660816002	0.528541035757744	5	2	1616	2748	1.92605975147616
GO:0043523	regulation of neuron apoptotic process	 11	0.631049008593145	1	4	7	1617	2743	0.980539509842409
GO:0043524	negative regulation of neuron apoptotic process	 48	0.0450860569338867	0.524354507674187	24	24	1597	2726	1.34824182603331
GO:0043525	positive regulation of neuron apoptotic process	 29	0.381362056343023	0.98536875238176	12	17	1609	2733	1.11578633878619
GO:0043531	ADP binding	 11	0.387196429366767	0.98536875238176	5	6	1616	2744	1.22567438730301
GO:0043534	blood vessel endothelial cell migration	  5	0.0664052440141702	0.528541035757744	4	1	1617	2749	2.1571869216533
GO:0043536	positive regulation of blood vessel endothelial cell migration	 15	0.708911907066413	1	5	10	1616	2740	0.898827884022209
GO:0043537	negative regulation of blood vessel endothelial cell migration	  6	0.395387391728158	0.98536875238176	3	3	1618	2747	1.34824182603331
GO:0043539	protein serine/threonine kinase activator activity	 12	0.707756305017222	1	4	8	1617	2742	0.898827884022209
GO:0043542	endothelial cell migration	 16	0.206480619691051	0.874292856505159	8	8	1613	2742	1.34824182603331
