Term	Accession	Genes (tot)	Stat (non-dir.) p	p adj (non-dir.)	Significant..in.gene.set.	Non.significant..in.gene.set.	Significant..not.in.gene.set.	Non.significant..not.in.gene.set.	effect.size
GO:0010628	positive regulation of gene expression	30	0.611573899447091	1	6	24	243	930	0.966265060240964
GO:0010629	negative regulation of gene expression	19	0.988249120589947	1	1	18	248	936	0.25428027901078
GO:0010763	positive regulation of fibroblast migration	 5	1	1	0	5	249	949	0
GO:0010811	positive regulation of cell-substrate adhesion	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0010951	negative regulation of endopeptidase activity	 5	1	1	0	5	249	949	0
GO:0010975	regulation of neuron projection development	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0010976	positive regulation of neuron projection development	13	0.951775466281311	1	1	12	248	942	0.371640407784986
GO:0010977	negative regulation of neuron projection development	 7	0.803667410040068	1	1	6	248	948	0.690189328743546
GO:0012505	endomembrane system	 8	0.218133575085373	1	3	5	246	949	1.81174698795181
GO:0014068	positive regulation of phosphatidylinositol 3-kinase signaling	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0014069	postsynaptic density	29	0.958304634247724	1	3	26	246	928	0.49979227253843
GO:0014070	response to organic cyclic compound	 8	0.517540566979733	1	2	6	247	948	1.2078313253012
GO:0014704	intercalated disc	 5	0.276931014687328	1	2	3	247	951	1.93253012048193
GO:0014823	response to activity	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0014911	positive regulation of smooth muscle cell migration	 5	1	1	0	5	249	949	0
GO:0015031	protein transport	47	0.979669045838131	1	5	42	244	912	0.513970776723917
GO:0015095	magnesium ion transmembrane transporter activity	 5	1	1	0	5	249	949	0
GO:0015293	symporter activity	 5	1	1	0	5	249	949	0
GO:0015629	actin cytoskeleton	23	0.0825275667227179	1	8	15	241	939	1.68046097433211
GO:0015630	microtubule cytoskeleton	12	0.0222631547112502	1	6	6	243	948	2.41566265060241
GO:0016055	Wnt signaling pathway	25	0.917376881427705	1	3	22	246	932	0.579759036144578
GO:0016192	vesicle-mediated transport	16	0.976170998215362	1	1	15	248	939	0.301957831325301
GO:0016301	kinase activity	54	0.820102509127797	1	9	45	240	909	0.805220883534137
GO:0016310	phosphorylation	55	0.837071716320515	1	9	46	240	908	0.790580503833516
GO:0016311	dephosphorylation	10	0.343193530270208	1	3	7	246	947	1.44939759036145
GO:0016323	basolateral plasma membrane	12	0.939028216922549	1	1	11	248	943	0.402610441767068
GO:0016324	apical plasma membrane	25	0.978148256291862	1	2	23	247	931	0.386506024096386
GO:0016328	lateral plasma membrane	 8	1	1	0	8	249	946	0
GO:0016358	dendrite development	 8	1	1	0	8	249	946	0
GO:0016363	nuclear matrix	 9	0.585403765620702	1	2	7	247	947	1.07362784471218
GO:0016477	cell migration	20	0.400799247641623	1	5	15	244	939	1.2078313253012
GO:0016491	oxidoreductase activity	32	0.199509691633005	1	9	23	240	931	1.35881024096386
GO:0016525	negative regulation of angiogenesis	 8	0.517540566979733	1	2	6	247	948	1.2078313253012
GO:0016529	sarcoplasmic reticulum	 8	0.0622778806746106	1	4	4	245	950	2.41566265060241
GO:0016567	protein ubiquitination	52	0.938453802857485	1	7	45	242	909	0.650370713623726
GO:0016573	histone acetylation	 9	1	1	0	9	249	945	0
GO:0016579	protein deubiquitination	10	0.902599338169757	1	1	9	248	945	0.483132530120482
GO:0016604	nuclear body	29	0.392969167413763	1	7	22	242	932	1.16618196925634
GO:0016605	PML body	 9	0.585403765620702	1	2	7	247	947	1.07362784471218
GO:0016607	nuclear speck	29	0.392969167413763	1	7	22	242	932	1.16618196925634
GO:0016746	transferase activity, transferring acyl groups	16	0.875069035371912	1	2	14	247	940	0.603915662650602
GO:0016757	transferase activity, transferring glycosyl groups	19	0.928854451264133	1	2	17	247	937	0.50856055802156
GO:0016787	hydrolase activity	96	0.328044002250675	1	22	74	227	880	1.10717871485944
GO:0016791	phosphatase activity	 8	0.218133575085373	1	3	5	246	949	1.81174698795181
GO:0016853	isomerase activity	 7	0.803667410040068	1	1	6	248	948	0.690189328743546
GO:0016874	ligase activity	 9	0.876935036798614	1	1	8	248	946	0.536813922356091
GO:0016887	ATPase activity	16	0.221981622927231	1	5	11	244	943	1.50978915662651
GO:0017022	myosin binding	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0017048	Rho GTPase binding	 6	0.36183135348477	1	2	4	247	950	1.61044176706827
GO:0017053	transcriptional repressor complex	 6	0.752099039892365	1	1	5	248	949	0.805220883534137
GO:0017124	SH3 domain binding	10	0.343193530270208	1	3	7	246	947	1.44939759036145
GO:0017137	Rab GTPase binding	14	0.578848794704899	1	3	11	246	943	1.03528399311532
GO:0017148	negative regulation of translation	 6	1	1	0	6	249	948	0
GO:0018105	peptidyl-serine phosphorylation	16	1	1	0	16	249	938	0
GO:0018107	peptidyl-threonine phosphorylation	 6	1	1	0	6	249	948	0
GO:0018108	peptidyl-tyrosine phosphorylation	12	0.939028216922549	1	1	11	248	943	0.402610441767068
GO:0019005	SCF ubiquitin ligase complex	 6	1	1	0	6	249	948	0
GO:0019827	stem cell population maintenance	 6	1	1	0	6	249	948	0
GO:0019899	enzyme binding	26	0.28135778610024	1	7	19	242	935	1.30074142724745
GO:0019900	kinase binding	 5	0.0630285838159607	1	3	2	246	952	2.89879518072289
GO:0019901	protein kinase binding	42	0.515576440288126	1	9	33	240	921	1.03528399311532
GO:0019903	protein phosphatase binding	 9	0.280019371736341	1	3	6	246	948	1.61044176706827
GO:0019904	protein domain specific binding	18	0.309497267105709	1	5	13	244	941	1.34203480589023
GO:0021766	hippocampus development	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0021987	cerebral cortex development	 5	0.0630285838159607	1	3	2	246	952	2.89879518072289
GO:0022008	neurogenesis	 6	0.0189268305394769	1	4	2	245	952	3.22088353413655
GO:0022604	regulation of cell morphogenesis	 6	1	1	0	6	249	948	0
GO:0022857	transmembrane transporter activity	20	0.400799247641623	1	5	15	244	939	1.2078313253012
GO:0023014	signal transduction by protein phosphorylation	 5	1	1	0	5	249	949	0
GO:0030010	establishment of cell polarity	 5	0.276931014687328	1	2	3	247	951	1.93253012048193
GO:0030017	sarcomere	 6	0.00183276860773051	0.669515286845052	5	1	244	953	4.02610441767068
GO:0030018	Z disc	14	0.144053449369659	1	5	9	244	945	1.72547332185886
GO:0030027	lamellipodium	15	0.0692506454876001	1	6	9	243	945	1.93253012048193
GO:0030030	cell projection organization	22	0.865597130250258	1	3	19	246	935	0.65881708652793
GO:0030036	actin cytoskeleton organization	17	0.0128692869348505	1	8	9	241	945	2.2735648476258
GO:0030054	cell junction	65	0.822897986092065	1	11	54	238	900	0.817608897126969
GO:0030097	hemopoiesis	 7	0.0370538669739214	1	4	3	245	951	2.76075731497418
GO:0030133	transport vesicle	 6	0.36183135348477	1	2	4	247	950	1.61044176706827
GO:0030136	clathrin-coated vesicle	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0030139	endocytic vesicle	 6	0.36183135348477	1	2	4	247	950	1.61044176706827
GO:0030141	secretory granule	 8	1	1	0	8	249	946	0
GO:0030145	manganese ion binding	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0030154	cell differentiation	59	0.892810695977829	1	9	50	240	904	0.736981825607515
GO:0030165	PDZ domain binding	15	0.850062432860102	1	2	13	247	941	0.644176706827309
GO:0030175	filopodium	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0030176	integral component of endoplasmic reticulum membrane	 5	0.276931014687328	1	2	3	247	951	1.93253012048193
GO:0030177	positive regulation of Wnt signaling pathway	 8	0.218133575085373	1	3	5	246	949	1.81174698795181
GO:0030182	neuron differentiation	 9	0.585403765620702	1	2	7	247	947	1.07362784471218
GO:0030198	extracellular matrix organization	 7	0.442688819006143	1	2	5	247	949	1.38037865748709
GO:0030246	carbohydrate binding	 8	0.218133575085373	1	3	5	246	949	1.81174698795181
GO:0030286	dynein complex	 5	1	1	0	5	249	949	0
GO:0030307	positive regulation of cell growth	 6	0.752099039892365	1	1	5	248	949	0.805220883534137
GO:0030308	negative regulation of cell growth	 9	0.280019371736341	1	3	6	246	948	1.61044176706827
GO:0030315	T-tubule	 7	0.159687689681337	1	3	4	246	950	2.07056798623064
GO:0030316	osteoclast differentiation	 5	1	1	0	5	249	949	0
GO:0030324	lung development	10	0.343193530270208	1	3	7	246	947	1.44939759036145
GO:0030326	embryonic limb morphogenesis	 6	0.36183135348477	1	2	4	247	950	1.61044176706827
GO:0030334	regulation of cell migration	 9	0.280019371736341	1	3	6	246	948	1.61044176706827
GO:0030335	positive regulation of cell migration	21	0.95165654324004	1	2	19	247	935	0.460126219162364
GO:0030336	negative regulation of cell migration	 9	0.094361981783437	1	4	5	245	949	2.14725568942436
GO:0030414	peptidase inhibitor activity	 5	1	1	0	5	249	949	0
GO:0030424	axon	36	0.476355554903675	1	8	28	241	926	1.07362784471218
GO:0030425	dendrite	40	0.753872667921116	1	7	33	242	921	0.845481927710843
GO:0030426	growth cone	11	0.69930709344444	1	2	9	247	945	0.87842278203724
GO:0030496	midbody	15	0.377968339802331	1	4	11	245	943	1.28835341365462
GO:0030512	negative regulation of transforming growth factor beta receptor signaling pathway	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0030514	negative regulation of BMP signaling pathway	 6	0.36183135348477	1	2	4	247	950	1.61044176706827
GO:0030522	intracellular receptor signaling pathway	 5	1	1	0	5	249	949	0
GO:0030659	cytoplasmic vesicle membrane	11	0.69930709344444	1	2	9	247	945	0.87842278203724
GO:0030838	positive regulation of actin filament polymerization	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0030900	forebrain development	 7	0.442688819006143	1	2	5	247	949	1.38037865748709
GO:0030901	midbrain development	 6	1	1	0	6	249	948	0
GO:0031012	extracellular matrix	 9	0.280019371736341	1	3	6	246	948	1.61044176706827
GO:0031032	actomyosin structure organization	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0031098	stress-activated protein kinase signaling cascade	 5	1	1	0	5	249	949	0
GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	 5	1	1	0	5	249	949	0
GO:0031175	neuron projection development	16	0.675016215277428	1	3	13	246	941	0.905873493975904
GO:0031214	biomineral tissue development	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0031225	anchored component of membrane	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0031252	cell leading edge	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0031410	cytoplasmic vesicle	46	0.939078619733531	1	6	40	243	914	0.630172865374542
GO:0031514	motile cilium	 8	0.517540566979733	1	2	6	247	948	1.2078313253012
GO:0031625	ubiquitin protein ligase binding	21	0.123260723769421	1	7	14	242	940	1.61044176706827
GO:0031647	regulation of protein stability	 9	0.876935036798614	1	1	8	248	946	0.536813922356091
GO:0031667	response to nutrient levels	 8	0.844542673334402	1	1	7	248	947	0.603915662650602
GO:0031901	early endosome membrane	14	0.820596629602827	1	2	12	247	942	0.690189328743546
GO:0031902	late endosome membrane	11	1	1	0	11	249	943	0
GO:0031965	nuclear membrane	29	0.0580803762284696	1	10	19	239	935	1.66597424179477
GO:0031966	mitochondrial membrane	 8	0.844542673334402	1	1	7	248	947	0.603915662650602
GO:0032088	negative regulation of NF-kappaB transcription factor activity	 7	0.803667410040068	1	1	6	248	948	0.690189328743546
GO:0032092	positive regulation of protein binding	 9	0.876935036798614	1	1	8	248	946	0.536813922356091
GO:0032147	activation of protein kinase activity	 9	1	1	0	9	249	945	0
GO:0032148	activation of protein kinase B activity	 5	1	1	0	5	249	949	0
GO:0032259	methylation	10	0.902599338169757	1	1	9	248	945	0.483132530120482
GO:0032355	response to estradiol	 8	0.517540566979733	1	2	6	247	948	1.2078313253012
GO:0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0032496	response to lipopolysaccharide	 8	0.844542673334402	1	1	7	248	947	0.603915662650602
GO:0032508	DNA duplex unwinding	 6	0.36183135348477	1	2	4	247	950	1.61044176706827
GO:0032760	positive regulation of tumor necrosis factor production	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0032839	dendrite cytoplasm	 5	1	1	0	5	249	949	0
GO:0032868	response to insulin	 7	0.442688819006143	1	2	5	247	949	1.38037865748709
GO:0032869	cellular response to insulin stimulus	11	0.922928562642289	1	1	10	248	944	0.43921139101862
GO:0032880	regulation of protein localization	 9	0.585403765620702	1	2	7	247	947	1.07362784471218
GO:0032956	regulation of actin cytoskeleton organization	 9	0.876935036798614	1	1	8	248	946	0.536813922356091
GO:0032991	protein-containing complex	62	0.193160752737226	1	16	46	233	908	1.24679362611737
GO:0033017	sarcoplasmic reticulum membrane	 5	0.0630285838159607	1	3	2	246	952	2.89879518072289
GO:0033116	endoplasmic reticulum-Golgi intermediate compartment membrane	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0033138	positive regulation of peptidyl-serine phosphorylation	10	0.645956324458325	1	2	8	247	946	0.966265060240964
GO:0033674	positive regulation of kinase activity	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0034097	response to cytokine	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0034237	protein kinase A regulatory subunit binding	 6	1	1	0	6	249	948	0
GO:0034451	centriolar satellite	11	0.922928562642289	1	1	10	248	944	0.43921139101862
GO:0034599	cellular response to oxidative stress	 8	0.844542673334402	1	1	7	248	947	0.603915662650602
GO:0034613	cellular protein localization	 7	0.803667410040068	1	1	6	248	948	0.690189328743546
GO:0034644	cellular response to UV	 5	0.276931014687328	1	2	3	247	951	1.93253012048193
GO:0034765	regulation of ion transmembrane transport	 6	0.752099039892365	1	1	5	248	949	0.805220883534137
GO:0034976	response to endoplasmic reticulum stress	 7	0.803667410040068	1	1	6	248	948	0.690189328743546
GO:0035023	regulation of Rho protein signal transduction	 8	0.218133575085373	1	3	5	246	949	1.81174698795181
GO:0035064	methylated histone binding	 6	0.752099039892365	1	1	5	248	949	0.805220883534137
GO:0035091	phosphatidylinositol binding	12	0.939028216922549	1	1	11	248	943	0.402610441767068
GO:0035094	response to nicotine	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0035097	histone methyltransferase complex	 5	1	1	0	5	249	949	0
GO:0035115	embryonic forelimb morphogenesis	 5	1	1	0	5	249	949	0
GO:0035264	multicellular organism growth	10	1	1	0	10	249	944	0
GO:0035335	peptidyl-tyrosine dephosphorylation	 8	0.844542673334402	1	1	7	248	947	0.603915662650602
GO:0035556	intracellular signal transduction	32	0.825101878556225	1	5	27	244	927	0.754894578313253
GO:0035861	site of double-strand break	 7	0.803667410040068	1	1	6	248	948	0.690189328743546
GO:0035925	mRNA 3	 5	1	1	0	5	249	949	0
GO:0036064	ciliary basal body	15	0.629068908430541	1	3	12	246	942	0.966265060240964
GO:0036459	thiol-dependent ubiquitinyl hydrolase activity	14	0.96186614602581	1	1	13	248	941	0.345094664371773
GO:0038023	signaling receptor activity	 6	0.752099039892365	1	1	5	248	949	0.805220883534137
GO:0040008	regulation of growth	 6	0.36183135348477	1	2	4	247	950	1.61044176706827
GO:0040018	positive regulation of multicellular organism growth	 6	0.752099039892365	1	1	5	248	949	0.805220883534137
GO:0042060	wound healing	 7	0.0370538669739214	1	4	3	245	951	2.76075731497418
GO:0042127	regulation of cell population proliferation	14	0.820596629602827	1	2	12	247	942	0.690189328743546
GO:0042147	retrograde transport, endosome to Golgi	12	0.939028216922549	1	1	11	248	943	0.402610441767068
GO:0042162	telomeric DNA binding	 5	1	1	0	5	249	949	0
GO:0042220	response to cocaine	 5	0.276931014687328	1	2	3	247	951	1.93253012048193
GO:0042254	ribosome biogenesis	 8	0.844542673334402	1	1	7	248	947	0.603915662650602
GO:0042277	peptide binding	 5	1	1	0	5	249	949	0
GO:0042307	positive regulation of protein import into nucleus	 7	0.159687689681337	1	3	4	246	950	2.07056798623064
GO:0042383	sarcolemma	10	0.343193530270208	1	3	7	246	947	1.44939759036145
GO:0042393	histone binding	13	0.52457364074054	1	3	10	246	944	1.11492122335496
GO:0042470	melanosome	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0042472	inner ear morphogenesis	 8	0.517540566979733	1	2	6	247	948	1.2078313253012
GO:0042474	middle ear morphogenesis	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0042475	odontogenesis of dentin-containing tooth	 6	0.752099039892365	1	1	5	248	949	0.805220883534137
GO:0042493	response to drug	18	0.913961579058863	1	2	16	247	938	0.536813922356091
GO:0042593	glucose homeostasis	 8	0.517540566979733	1	2	6	247	948	1.2078313253012
GO:0042632	cholesterol homeostasis	 6	0.36183135348477	1	2	4	247	950	1.61044176706827
GO:0042733	embryonic digit morphogenesis	 9	0.094361981783437	1	4	5	245	949	2.14725568942436
GO:0042734	presynaptic membrane	 6	1	1	0	6	249	948	0
GO:0042752	regulation of circadian rhythm	 6	0.752099039892365	1	1	5	248	949	0.805220883534137
GO:0042802	identical protein binding	82	0.543641761077256	1	17	65	232	889	1.00161622098149
GO:0042803	protein homodimerization activity	43	0.695080512834816	1	8	35	241	919	0.898851218828804
GO:0042826	histone deacetylase binding	14	0.578848794704899	1	3	11	246	943	1.03528399311532
GO:0042981	regulation of apoptotic process	 9	0.876935036798614	1	1	8	248	946	0.536813922356091
GO:0042995	cell projection	81	0.215905566711954	1	20	61	229	893	1.19291982745798
GO:0043005	neuron projection	34	0.406464118930284	1	8	26	241	928	1.1367824238129
GO:0043010	camera-type eye development	 6	0.752099039892365	1	1	5	248	949	0.805220883534137
GO:0043025	neuronal cell body	44	0.989518466169657	1	4	40	245	914	0.43921139101862
GO:0043065	positive regulation of apoptotic process	17	0.896192276134486	1	2	15	247	939	0.568391211906449
GO:0043066	negative regulation of apoptotic process	30	0.430730638808182	1	7	23	242	931	1.12730923694779
GO:0043085	positive regulation of catalytic activity	 5	1	1	0	5	249	949	0
GO:0043086	negative regulation of catalytic activity	 5	1	1	0	5	249	949	0
GO:0043087	regulation of GTPase activity	 9	0.585403765620702	1	2	7	247	947	1.07362784471218
GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling	 9	0.280019371736341	1	3	6	246	948	1.61044176706827
GO:0043130	ubiquitin binding	 8	0.517540566979733	1	2	6	247	948	1.2078313253012
GO:0043154	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	 6	1	1	0	6	249	948	0
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	12	0.22346925747474	1	4	8	245	946	1.61044176706827
GO:0043169	cation binding	 5	1	1	0	5	249	949	0
GO:0043197	dendritic spine	17	0.264909728104877	1	5	12	244	942	1.42097802976612
GO:0043198	dendritic shaft	 7	1	1	0	7	249	947	0
GO:0043204	perikaryon	 6	1	1	0	6	249	948	0
GO:0043209	myelin sheath	11	0.69930709344444	1	2	9	247	945	0.87842278203724
GO:0043231	intracellular membrane-bounded organelle	57	0.658942153284447	1	11	46	238	908	0.932361023039527
GO:0043235	receptor complex	10	0.902599338169757	1	1	9	248	945	0.483132530120482
GO:0043388	positive regulation of DNA binding	 5	0.276931014687328	1	2	3	247	951	1.93253012048193
GO:0043393	regulation of protein binding	 5	0.0630285838159607	1	3	2	246	952	2.89879518072289
GO:0043401	steroid hormone mediated signaling pathway	 6	1	1	0	6	249	948	0
GO:0043410	positive regulation of MAPK cascade	10	0.902599338169757	1	1	9	248	945	0.483132530120482
GO:0043491	protein kinase B signaling	 6	0.752099039892365	1	1	5	248	949	0.805220883534137
GO:0043507	positive regulation of JUN kinase activity	 6	1	1	0	6	249	948	0
GO:0043524	negative regulation of neuron apoptotic process	15	0.850062432860102	1	2	13	247	941	0.644176706827309
GO:0043525	positive regulation of neuron apoptotic process	 6	1	1	0	6	249	948	0
GO:0043536	positive regulation of blood vessel endothelial cell migration	 7	0.803667410040068	1	1	6	248	948	0.690189328743546
GO:0043547	positive regulation of GTPase activity	30	0.148083941710089	1	9	21	240	933	1.44939759036145
GO:0043551	regulation of phosphatidylinositol 3-kinase activity	 5	0.276931014687328	1	2	3	247	951	1.93253012048193
GO:0043565	sequence-specific DNA binding	55	0.837071716320515	1	9	46	240	908	0.790580503833516
GO:0044212	transcription regulatory region DNA binding	15	0.850062432860102	1	2	13	247	941	0.644176706827309
GO:0044295	axonal growth cone	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0044297	cell body	 7	0.803667410040068	1	1	6	248	948	0.690189328743546
GO:0044325	ion channel binding	 8	1	1	0	8	249	946	0
GO:0044877	protein-containing complex binding	39	0.850414732720796	1	6	33	243	921	0.743280815569972
GO:0045087	innate immune response	23	0.533923686791475	1	5	18	244	936	1.05028810895757
GO:0045121	membrane raft	17	0.716644729652607	1	3	14	246	940	0.852586817859674
GO:0045165	cell fate commitment	 6	0.752099039892365	1	1	5	248	949	0.805220883534137
GO:0045171	intercellular bridge	 7	0.159687689681337	1	3	4	246	950	2.07056798623064
GO:0045177	apical part of cell	 7	0.442688819006143	1	2	5	247	949	1.38037865748709
GO:0045197	establishment or maintenance of epithelial cell apical/basal polarity	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0045202	synapse	48	0.690247733205444	1	9	39	240	915	0.905873493975904
GO:0045211	postsynaptic membrane	10	1	1	0	10	249	944	0
GO:0045214	sarcomere organization	 6	0.107130337092445	1	3	3	246	951	2.41566265060241
GO:0045335	phagocytic vesicle	 6	0.752099039892365	1	1	5	248	949	0.805220883534137
GO:0045429	positive regulation of nitric oxide biosynthetic process	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0045444	fat cell differentiation	11	1	1	0	11	249	943	0
GO:0045454	cell redox homeostasis	 5	1	1	0	5	249	949	0
GO:0045471	response to ethanol	10	1	1	0	10	249	944	0
GO:0045499	chemorepellent activity	 5	1	1	0	5	249	949	0
GO:0045596	negative regulation of cell differentiation	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0045599	negative regulation of fat cell differentiation	 7	0.442688819006143	1	2	5	247	949	1.38037865748709
GO:0045665	negative regulation of neuron differentiation	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0045666	positive regulation of neuron differentiation	 9	1	1	0	9	249	945	0
GO:0045669	positive regulation of osteoblast differentiation	13	0.27370437329935	1	4	9	245	945	1.48656163113994
GO:0045727	positive regulation of translation	 8	1	1	0	8	249	946	0
GO:0045739	positive regulation of DNA repair	 5	0.0630285838159607	1	3	2	246	952	2.89879518072289
GO:0045766	positive regulation of angiogenesis	 7	0.159687689681337	1	3	4	246	950	2.07056798623064
GO:0045787	positive regulation of cell cycle	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0045880	positive regulation of smoothened signaling pathway	 5	1	1	0	5	249	949	0
GO:0045892	negative regulation of transcription, DNA-templated	41	0.882853988191504	1	6	35	243	919	0.707023214810461
GO:0045893	positive regulation of transcription, DNA-templated	58	0.880593137099042	1	9	49	240	905	0.749688408807644
GO:0045930	negative regulation of mitotic cell cycle	 5	0.276931014687328	1	2	3	247	951	1.93253012048193
GO:0045944	positive regulation of transcription by RNA polymerase II	94	0.692210760097357	1	18	76	231	878	0.925147398103051
GO:0046330	positive regulation of JNK cascade	 8	0.844542673334402	1	1	7	248	947	0.603915662650602
GO:0046332	SMAD binding	 6	0.36183135348477	1	2	4	247	950	1.61044176706827
GO:0046777	protein autophosphorylation	15	0.377968339802331	1	4	11	245	943	1.28835341365462
GO:0046854	phosphatidylinositol phosphorylation	 8	0.517540566979733	1	2	6	247	948	1.2078313253012
GO:0046935	1-phosphatidylinositol-3-kinase regulator activity	 5	0.276931014687328	1	2	3	247	951	1.93253012048193
GO:0046982	protein heterodimerization activity	24	0.575383016765848	1	5	19	244	935	1.00652610441767
GO:0046983	protein dimerization activity	 9	0.585403765620702	1	2	7	247	947	1.07362784471218
GO:0047485	protein N-terminus binding	 8	0.844542673334402	1	1	7	248	947	0.603915662650602
GO:0048008	platelet-derived growth factor receptor signaling pathway	 5	0.276931014687328	1	2	3	247	951	1.93253012048193
GO:0048015	phosphatidylinositol-mediated signaling	 6	1	1	0	6	249	948	0
GO:0048146	positive regulation of fibroblast proliferation	11	0.405877864020807	1	3	8	246	946	1.31763417305586
GO:0048286	lung alveolus development	 7	0.803667410040068	1	1	6	248	948	0.690189328743546
GO:0048471	perinuclear region of cytoplasm	55	0.342477528663551	1	13	42	236	912	1.14194961664841
GO:0048511	rhythmic process	12	0.939028216922549	1	1	11	248	943	0.402610441767068
GO:0048557	embryonic digestive tract morphogenesis	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0048661	positive regulation of smooth muscle cell proliferation	 8	0.218133575085373	1	3	5	246	949	1.81174698795181
GO:0048662	negative regulation of smooth muscle cell proliferation	 6	0.36183135348477	1	2	4	247	950	1.61044176706827
GO:0048666	neuron development	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0048701	embryonic cranial skeleton morphogenesis	 5	1	1	0	5	249	949	0
GO:0048704	embryonic skeletal system morphogenesis	 7	0.803667410040068	1	1	6	248	948	0.690189328743546
GO:0048706	embryonic skeletal system development	 6	0.0189268305394769	1	4	2	245	952	3.22088353413655
GO:0048812	neuron projection morphogenesis	 6	0.752099039892365	1	1	5	248	949	0.805220883534137
GO:0048813	dendrite morphogenesis	 6	0.36183135348477	1	2	4	247	950	1.61044176706827
GO:0048839	inner ear development	 7	0.442688819006143	1	2	5	247	949	1.38037865748709
GO:0048856	anatomical structure development	 9	0.876935036798614	1	1	8	248	946	0.536813922356091
GO:0050679	positive regulation of epithelial cell proliferation	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0050680	negative regulation of epithelial cell proliferation	 6	0.752099039892365	1	1	5	248	949	0.805220883534137
GO:0050714	positive regulation of protein secretion	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0050727	regulation of inflammatory response	 5	0.276931014687328	1	2	3	247	951	1.93253012048193
GO:0050728	negative regulation of inflammatory response	 7	0.803667410040068	1	1	6	248	948	0.690189328743546
GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	 6	0.752099039892365	1	1	5	248	949	0.805220883534137
GO:0050804	modulation of chemical synaptic transmission	 6	0.752099039892365	1	1	5	248	949	0.805220883534137
GO:0050808	synapse organization	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0050821	protein stabilization	15	0.629068908430541	1	3	12	246	942	0.966265060240964
GO:0050885	neuromuscular process controlling balance	 7	0.159687689681337	1	3	4	246	950	2.07056798623064
GO:0050919	negative chemotaxis	 6	1	1	0	6	249	948	0
GO:0051015	actin filament binding	14	0.00284496580812345	0.669515286845052	8	6	241	948	2.76075731497418
GO:0051059	NF-kappaB binding	 5	1	1	0	5	249	949	0
GO:0051087	chaperone binding	 8	0.517540566979733	1	2	6	247	948	1.2078313253012
GO:0051091	positive regulation of DNA-binding transcription factor activity	14	0.820596629602827	1	2	12	247	942	0.690189328743546
GO:0051092	positive regulation of NF-kappaB transcription factor activity	 6	0.752099039892365	1	1	5	248	949	0.805220883534137
GO:0051117	ATPase binding	 8	0.218133575085373	1	3	5	246	949	1.81174698795181
GO:0051209	release of sequestered calcium ion into cytosol	 5	0.687054425491099	1	1	4	248	950	0.966265060240964
GO:0051216	cartilage development	10	0.132613001823985	1	4	6	245	948	1.93253012048193
GO:0051252	regulation of RNA metabolic process	 5	1	1	0	5	249	949	0
GO:0051260	protein homooligomerization	10	0.645956324458325	1	2	8	247	946	0.966265060240964
GO:0051262	protein tetramerization	 5	1	1	0	5	249	949	0
GO:0051289	protein homotetramerization	 7	0.442688819006143	1	2	5	247	949	1.38037865748709
