Term	Accession	Genes (tot)	Stat (non-dir.) p	p adj (non-dir.)	Significant..in.gene.set.	Non.significant..in.gene.set.	Significant..not.in.gene.set.	Non.significant..not.in.gene.set.	effect.size
GO:0007097	nuclear migration	  5	0.51862524218769	1	2	3	590	1238	1.23851351351351
GO:0007098	centrosome cycle	  5	0.858122331328609	1	1	4	591	1237	0.619256756756757
GO:0007155	cell adhesion	 42	0.163273724882629	1	17	25	575	1216	1.25325772200772
GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	 13	0.415755815751256	1	5	8	587	1233	1.19087837837838
GO:0007157	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	  5	0.194485048839898	1	3	2	589	1239	1.85777027027027
GO:0007162	negative regulation of cell adhesion	  8	0.506290753600563	1	3	5	589	1236	1.16110641891892
GO:0007163	establishment or maintenance of cell polarity	  6	0.299103601397446	1	3	3	589	1238	1.54814189189189
GO:0007165	signal transduction	 90	0.00484715271118332	0.510717762904018	41	49	551	1192	1.41052927927928
GO:0007166	cell surface receptor signaling pathway	 14	0.000484366306042358	0.240487870950031	11	3	581	1238	2.4327944015444
GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	 11	0.743720502629578	1	3	8	589	1233	0.844441031941032
GO:0007173	epidermal growth factor receptor signaling pathway	  5	0.858122331328609	1	1	4	591	1237	0.619256756756757
GO:0007179	transforming growth factor beta receptor signaling pathway	 11	0.915060873220733	1	2	9	590	1232	0.562960687960688
GO:0007186	G protein-coupled receptor signaling pathway	 35	0.0316195170268729	0.786756256242643	17	18	575	1223	1.50390926640927
GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	  6	0.0152656155845349	0.60563453938688	5	1	587	1240	2.58023648648649
GO:0007204	positive regulation of cytosolic calcium ion concentration	 13	0.415755815751256	1	5	8	587	1233	1.19087837837838
GO:0007219	Notch signaling pathway	 16	0.0404074210154832	0.786756256242643	9	7	583	1234	1.74165962837838
GO:0007224	smoothened signaling pathway	 11	0.915060873220733	1	2	9	590	1232	0.562960687960688
GO:0007229	integrin-mediated signaling pathway	  6	0.904069585077768	1	1	5	591	1236	0.516047297297297
GO:0007264	small GTPase mediated signal transduction	 12	0.938232260330316	1	2	10	590	1231	0.516047297297297
GO:0007266	Rho protein signal transduction	  7	0.0392750944298088	0.786756256242643	5	2	587	1239	2.21163127413127
GO:0007268	chemical synaptic transmission	 10	0.191816088098128	1	5	5	587	1236	1.54814189189189
GO:0007283	spermatogenesis	 43	0.782366520199327	1	12	31	580	1210	0.864079195474544
GO:0007286	spermatid development	  6	0.0898664962823503	0.91997351348839	4	2	588	1239	2.06418918918919
GO:0007346	regulation of mitotic cell cycle	  9	0.842454396339836	1	2	7	590	1234	0.688063063063063
GO:0007368	determination of left/right symmetry	  7	0.157321698752406	1	4	3	588	1238	1.76930501930502
GO:0007399	nervous system development	 51	0.489717174973156	1	17	34	575	1207	1.03209459459459
GO:0007409	axonogenesis	  8	0.956177301222405	1	1	7	591	1234	0.387035472972973
GO:0007411	axon guidance	 20	0.301526222062565	1	8	12	584	1229	1.23851351351351
GO:0007420	brain development	 25	0.264833978028443	1	10	15	582	1226	1.23851351351351
GO:0007422	peripheral nervous system development	  5	0.51862524218769	1	2	3	590	1238	1.23851351351351
GO:0007507	heart development	 23	0.3086172783449	1	9	14	583	1227	1.211589306698
GO:0007517	muscle organ development	  7	1	1	0	7	592	1234	0
GO:0007519	skeletal muscle tissue development	  7	0.935153769880156	1	1	6	591	1235	0.442326254826255
GO:0007528	neuromuscular junction development	  6	0.299103601397446	1	3	3	589	1238	1.54814189189189
GO:0007566	embryo implantation	  6	0.628386062582812	1	2	4	590	1237	1.03209459459459
GO:0007568	aging	 15	0.976934025534921	1	2	13	590	1228	0.412837837837838
GO:0007569	cell aging	  5	0.51862524218769	1	2	3	590	1238	1.23851351351351
GO:0007584	response to nutrient	  7	0.717564476263447	1	2	5	590	1236	0.88465250965251
GO:0007595	lactation	  5	0.51862524218769	1	2	3	590	1238	1.23851351351351
GO:0007596	blood coagulation	  5	1	1	0	5	592	1236	0
GO:0007601	visual perception	  7	0.717564476263447	1	2	5	590	1236	0.88465250965251
GO:0007605	sensory perception of sound	 10	0.191816088098128	1	5	5	587	1236	1.54814189189189
GO:0007611	learning or memory	  9	0.597360339990408	1	3	6	589	1235	1.03209459459459
GO:0007612	learning	  5	0.858122331328609	1	1	4	591	1237	0.619256756756757
GO:0007613	memory	 10	0.883908078567796	1	2	8	590	1233	0.619256756756757
GO:0007616	long-term memory	  5	0.858122331328609	1	1	4	591	1237	0.619256756756757
GO:0007623	circadian rhythm	 10	0.412375242636035	1	4	6	588	1235	1.23851351351351
GO:0007626	locomotory behavior	  8	0.956177301222405	1	1	7	591	1234	0.387035472972973
GO:0008013	beta-catenin binding	  7	0.935153769880156	1	1	6	591	1235	0.442326254826255
GO:0008017	microtubule binding	 22	0.764923656282332	1	6	16	586	1225	0.844441031941032
GO:0008021	synaptic vesicle	 11	0.497757440223783	1	4	7	588	1234	1.12592137592138
GO:0008022	protein C-terminus binding	 24	0.701945229624109	1	7	17	585	1224	0.90308277027027
GO:0008033	tRNA processing	 14	0.712224436472029	1	4	10	588	1231	0.88465250965251
GO:0008045	motor neuron axon guidance	  6	0.904069585077768	1	1	5	591	1236	0.516047297297297
GO:0008076	voltage-gated potassium channel complex	 10	0.883908078567796	1	2	8	590	1233	0.619256756756757
GO:0008081	phosphoric diester hydrolase activity	  5	0.194485048839898	1	3	2	589	1239	1.85777027027027
GO:0008083	growth factor activity	  6	0.0898664962823503	0.91997351348839	4	2	588	1239	2.06418918918919
GO:0008092	cytoskeletal protein binding	 12	0.338731925671629	1	5	7	587	1234	1.29011824324324
GO:0008104	protein localization	  9	0.128860368259152	1	5	4	587	1237	1.72015765765766
GO:0008134	transcription factor binding	 35	0.209357632652246	1	14	21	578	1220	1.23851351351351
GO:0008137	NADH dehydrogenase (ubiquinone) activity	  5	0.858122331328609	1	1	4	591	1237	0.619256756756757
GO:0008138	protein tyrosine/serine/threonine phosphatase activity	  7	0.717564476263447	1	2	5	590	1236	0.88465250965251
GO:0008144	drug binding	  7	0.405440028381225	1	3	4	589	1237	1.32697876447876
GO:0008152	metabolic process	  9	0.842454396339836	1	2	7	590	1234	0.688063063063063
GO:0008168	methyltransferase activity	 19	0.246026187550094	1	8	11	584	1230	1.30369843527738
GO:0008201	heparin binding	 14	0.491129193900605	1	5	9	587	1232	1.10581563706564
GO:0008202	steroid metabolic process	 11	0.497757440223783	1	4	7	588	1234	1.12592137592138
GO:0008203	cholesterol metabolic process	 10	0.412375242636035	1	4	6	588	1235	1.23851351351351
GO:0008217	regulation of blood pressure	  5	0.51862524218769	1	2	3	590	1238	1.23851351351351
GO:0008233	peptidase activity	 34	0.562309145171156	1	11	23	581	1218	1.00173887122417
GO:0008234	cysteine-type peptidase activity	 13	0.649054367165907	1	4	9	588	1232	0.952702702702703
GO:0008237	metallopeptidase activity	 17	0.688153427972771	1	5	12	587	1229	0.910671701112878
GO:0008270	zinc ion binding	 75	0.566972131590103	1	24	51	568	1190	0.990810810810811
GO:0008283	cell population proliferation	 19	0.418123730465685	1	7	12	585	1229	1.14073613086771
GO:0008284	positive regulation of cell population proliferation	 39	0.251543426541894	1	15	24	577	1217	1.19087837837838
GO:0008285	negative regulation of cell population proliferation	 38	0.215289225619993	1	15	23	577	1218	1.22221728307255
GO:0008286	insulin receptor signaling pathway	  6	0.628386062582812	1	2	4	590	1237	1.03209459459459
GO:0008289	lipid binding	 20	0.826008424366748	1	5	15	587	1226	0.774070945945946
GO:0008307	structural constituent of muscle	  6	0.904069585077768	1	1	5	591	1236	0.516047297297297
GO:0008333	endosome to lysosome transport	  9	0.970392664332726	1	1	8	591	1233	0.344031531531532
GO:0008344	adult locomotory behavior	  6	0.904069585077768	1	1	5	591	1236	0.516047297297297
GO:0008360	regulation of cell shape	 17	0.0619278207527151	0.91997351348839	9	8	583	1233	1.63920906200318
GO:0008380	RNA splicing	 29	0.194821946746968	1	12	17	580	1224	1.28122087604846
GO:0008484	sulfuric ester hydrolase activity	  6	0.0152656155845349	0.60563453938688	5	1	587	1240	2.58023648648649
GO:0008536	Ran GTPase binding	  5	0.858122331328609	1	1	4	591	1237	0.619256756756757
GO:0008542	visual learning	  5	0.858122331328609	1	1	4	591	1237	0.619256756756757
GO:0008543	fibroblast growth factor receptor signaling pathway	  7	0.405440028381225	1	3	4	589	1237	1.32697876447876
GO:0008544	epidermis development	  5	0.858122331328609	1	1	4	591	1237	0.619256756756757
GO:0008584	male gonad development	 13	0.649054367165907	1	4	9	588	1232	0.952702702702703
GO:0008585	female gonad development	  6	0.0898664962823503	0.91997351348839	4	2	588	1239	2.06418918918919
GO:0008610	lipid biosynthetic process	  5	0.51862524218769	1	2	3	590	1238	1.23851351351351
GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	  5	0.51862524218769	1	2	3	590	1238	1.23851351351351
GO:0008654	phospholipid biosynthetic process	 10	0.0659046484201769	0.91997351348839	6	4	586	1237	1.85777027027027
GO:0009058	biosynthetic process	  6	0.628386062582812	1	2	4	590	1237	1.03209459459459
GO:0009267	cellular response to starvation	  8	0.237355486348997	1	4	4	588	1237	1.54814189189189
GO:0009306	protein secretion	  6	0.0898664962823503	0.91997351348839	4	2	588	1239	2.06418918918919
GO:0009408	response to heat	  6	0.628386062582812	1	2	4	590	1237	1.03209459459459
GO:0009409	response to cold	  5	0.194485048839898	1	3	2	589	1239	1.85777027027027
GO:0009611	response to wounding	  9	0.842454396339836	1	2	7	590	1234	0.688063063063063
GO:0009612	response to mechanical stimulus	  7	0.405440028381225	1	3	4	589	1237	1.32697876447876
GO:0009615	response to virus	  7	0.717564476263447	1	2	5	590	1236	0.88465250965251
GO:0009617	response to bacterium	 17	0.292345979802515	1	7	10	585	1231	1.27494038155803
GO:0009636	response to toxic substance	  7	0.935153769880156	1	1	6	591	1235	0.442326254826255
GO:0009653	anatomical structure morphogenesis	  6	0.628386062582812	1	2	4	590	1237	1.03209459459459
GO:0009749	response to glucose	  7	0.935153769880156	1	1	6	591	1235	0.442326254826255
GO:0009791	post-embryonic development	  9	0.597360339990408	1	3	6	589	1235	1.03209459459459
GO:0009887	animal organ morphogenesis	 15	0.348189114041345	1	6	9	586	1232	1.23851351351351
GO:0009897	external side of plasma membrane	 17	0.485639633775843	1	6	11	586	1230	1.09280604133545
GO:0009898	cytoplasmic side of plasma membrane	  5	0.51862524218769	1	2	3	590	1238	1.23851351351351
GO:0009925	basal plasma membrane	  8	0.506290753600563	1	3	5	589	1236	1.16110641891892
GO:0009952	anterior/posterior pattern specification	  7	0.717564476263447	1	2	5	590	1236	0.88465250965251
GO:0009953	dorsal/ventral pattern formation	  6	0.628386062582812	1	2	4	590	1237	1.03209459459459
GO:0009967	positive regulation of signal transduction	  5	1	1	0	5	592	1236	0
GO:0009968	negative regulation of signal transduction	  6	0.904069585077768	1	1	5	591	1236	0.516047297297297
GO:0009986	cell surface	 49	0.297813188936541	1	18	31	574	1210	1.13741036955323
GO:0010008	endosome membrane	 21	0.719739621708278	1	6	15	586	1226	0.88465250965251
GO:0010033	response to organic substance	  8	0.956177301222405	1	1	7	591	1234	0.387035472972973
GO:0010212	response to ionizing radiation	  7	0.717564476263447	1	2	5	590	1236	0.88465250965251
GO:0010466	negative regulation of peptidase activity	  5	1	1	0	5	592	1236	0
GO:0010468	regulation of gene expression	 29	0.46945747178838	1	10	19	582	1222	1.06768406337372
GO:0010494	cytoplasmic stress granule	  9	1	1	0	9	592	1232	0
GO:0010506	regulation of autophagy	  6	0.628386062582812	1	2	4	590	1237	1.03209459459459
GO:0010508	positive regulation of autophagy	  6	0.904069585077768	1	1	5	591	1236	0.516047297297297
GO:0010595	positive regulation of endothelial cell migration	  9	0.597360339990408	1	3	6	589	1235	1.03209459459459
GO:0010628	positive regulation of gene expression	 46	0.19788392959793	1	18	28	574	1213	1.211589306698
GO:0010629	negative regulation of gene expression	 26	0.785645513101071	1	7	19	585	1222	0.833614864864865
GO:0010667	negative regulation of cardiac muscle cell apoptotic process	  6	0.0898664962823503	0.91997351348839	4	2	588	1239	2.06418918918919
GO:0010761	fibroblast migration	  5	0.51862524218769	1	2	3	590	1238	1.23851351351351
GO:0010763	positive regulation of fibroblast migration	  5	0.858122331328609	1	1	4	591	1237	0.619256756756757
GO:0010923	negative regulation of phosphatase activity	  9	0.597360339990408	1	3	6	589	1235	1.03209459459459
GO:0010975	regulation of neuron projection development	  7	0.717564476263447	1	2	5	590	1236	0.88465250965251
GO:0010976	positive regulation of neuron projection development	 17	0.850953959806905	1	4	13	588	1228	0.728537360890302
GO:0010977	negative regulation of neuron projection development	 11	0.262956396857475	1	5	6	587	1235	1.40740171990172
GO:0012505	endomembrane system	 19	0.123249281933484	1	9	10	583	1231	1.46666073968706
GO:0014032	neural crest cell development	  7	0.0392750944298088	0.786756256242643	5	2	587	1239	2.21163127413127
GO:0014065	phosphatidylinositol 3-kinase signaling	  5	0.51862524218769	1	2	3	590	1238	1.23851351351351
GO:0014068	positive regulation of phosphatidylinositol 3-kinase signaling	  5	0.51862524218769	1	2	3	590	1238	1.23851351351351
GO:0014069	postsynaptic density	 36	0.650748886428579	1	11	25	581	1216	0.946086711711712
GO:0014070	response to organic cyclic compound	 13	0.415755815751256	1	5	8	587	1233	1.19087837837838
GO:0014704	intercalated disc	  5	0.858122331328609	1	1	4	591	1237	0.619256756756757
GO:0014823	response to activity	  7	1	1	0	7	592	1234	0
GO:0014911	positive regulation of smooth muscle cell migration	  6	0.299103601397446	1	3	3	589	1238	1.54814189189189
GO:0014912	negative regulation of smooth muscle cell migration	  5	0.858122331328609	1	1	4	591	1237	0.619256756756757
GO:0015031	protein transport	 64	0.804691440377153	1	18	46	574	1195	0.870829814189189
GO:0015293	symporter activity	  8	0.0772879111558149	0.91997351348839	5	3	587	1238	1.93517736486486
GO:0015629	actin cytoskeleton	 29	0.106603736372508	1	13	16	579	1225	1.38798928238583
GO:0015630	microtubule cytoskeleton	 23	0.967542508344523	1	4	19	588	1222	0.538484136310223
GO:0015631	tubulin binding	  6	0.628386062582812	1	2	4	590	1237	1.03209459459459
GO:0016042	lipid catabolic process	 12	0.338731925671629	1	5	7	587	1234	1.29011824324324
GO:0016055	Wnt signaling pathway	 32	0.0270718878090131	0.786756256242643	16	16	576	1225	1.54814189189189
GO:0016126	sterol biosynthetic process	  6	0.628386062582812	1	2	4	590	1237	1.03209459459459
GO:0016192	vesicle-mediated transport	 26	0.639244741355196	1	8	18	584	1223	0.952702702702703
GO:0016239	positive regulation of macroautophagy	  6	0.299103601397446	1	3	3	589	1238	1.54814189189189
GO:0016301	kinase activity	 75	0.999062086230386	1	13	62	579	1179	0.536689189189189
GO:0016310	phosphorylation	 76	0.999259943752359	1	13	63	579	1178	0.529627489331437
GO:0016311	dephosphorylation	 19	0.418123730465685	1	7	12	585	1229	1.14073613086771
GO:0016323	basolateral plasma membrane	 15	0.348189114041345	1	6	9	586	1232	1.23851351351351
GO:0016324	apical plasma membrane	 32	0.0589194263792219	0.91997351348839	15	17	577	1224	1.45138302364865
GO:0016328	lateral plasma membrane	  7	0.157321698752406	1	4	3	588	1238	1.76930501930502
GO:0016358	dendrite development	  7	0.935153769880156	1	1	6	591	1235	0.442326254826255
GO:0016363	nuclear matrix	 14	0.967830944732999	1	2	12	590	1229	0.442326254826255
GO:0016477	cell migration	 31	0.416790697369502	1	11	20	581	1221	1.09868134263296
GO:0016485	protein processing	  7	0.157321698752406	1	4	3	588	1238	1.76930501930502
GO:0016491	oxidoreductase activity	 50	0.0527963972731831	0.91997351348839	22	28	570	1213	1.36236486486486
GO:0016525	negative regulation of angiogenesis	  7	0.157321698752406	1	4	3	588	1238	1.76930501930502
GO:0016529	sarcoplasmic reticulum	  9	0.842454396339836	1	2	7	590	1234	0.688063063063063
GO:0016538	cyclin-dependent protein serine/threonine kinase regulator activity	  5	0.51862524218769	1	2	3	590	1238	1.23851351351351
GO:0016567	protein ubiquitination	 70	0.30728481413869	1	25	45	567	1196	1.10581563706564
GO:0016573	histone acetylation	 10	0.980002062751052	1	1	9	591	1232	0.309628378378378
GO:0016575	histone deacetylation	  6	0.628386062582812	1	2	4	590	1237	1.03209459459459
GO:0016579	protein deubiquitination	  7	0.935153769880156	1	1	6	591	1235	0.442326254826255
GO:0016604	nuclear body	 37	0.555453900057025	1	12	25	580	1216	1.00420014609204
GO:0016605	PML body	 13	0.84424880882489	1	3	10	589	1231	0.714527027027027
GO:0016607	nuclear speck	 41	0.136155348557639	1	17	24	575	1217	1.28382498352011
GO:0016746	transferase activity, transferring acyl groups	 18	0.882407555321744	1	4	14	588	1227	0.688063063063063
GO:0016757	transferase activity, transferring glycosyl groups	 24	0.701945229624109	1	7	17	585	1224	0.90308277027027
GO:0016779	nucleotidyltransferase activity	 12	0.799203937672817	1	3	9	589	1232	0.774070945945946
GO:0016788	hydrolase activity, acting on ester bonds	  6	0.628386062582812	1	2	4	590	1237	1.03209459459459
GO:0016791	phosphatase activity	 15	0.348189114041345	1	6	9	586	1232	1.23851351351351
GO:0016798	hydrolase activity, acting on glycosyl bonds	  7	0.717564476263447	1	2	5	590	1236	0.88465250965251
GO:0016829	lyase activity	  7	0.157321698752406	1	4	3	588	1238	1.76930501930502
GO:0016853	isomerase activity	 14	0.491129193900605	1	5	9	587	1232	1.10581563706564
GO:0016874	ligase activity	 10	0.676639667427998	1	3	7	589	1234	0.928885135135135
GO:0016887	ATPase activity	 15	0.766633601069044	1	4	11	588	1230	0.825675675675676
GO:0016925	protein sumoylation	  5	0.194485048839898	1	3	2	589	1239	1.85777027027027
GO:0017025	TBP-class protein binding	  6	1	1	0	6	592	1235	0
GO:0017048	Rho GTPase binding	  7	0.717564476263447	1	2	5	590	1236	0.88465250965251
GO:0017053	transcriptional repressor complex	  7	0.935153769880156	1	1	6	591	1235	0.442326254826255
GO:0017112	Rab guanyl-nucleotide exchange factor activity	  9	1	1	0	9	592	1232	0
GO:0017124	SH3 domain binding	 10	0.883908078567796	1	2	8	590	1233	0.619256756756757
GO:0017134	fibroblast growth factor binding	  5	0.51862524218769	1	2	3	590	1238	1.23851351351351
GO:0017137	Rab GTPase binding	 25	0.981339209019289	1	4	21	588	1220	0.495405405405405
GO:0017147	Wnt-protein binding	  6	0.00111551305217502	0.276926115202449	6	0	586	1241	3.09628378378378
GO:0017148	negative regulation of translation	 11	0.497757440223783	1	4	7	588	1234	1.12592137592138
GO:0017154	semaphorin receptor activity	  5	0.51862524218769	1	2	3	590	1238	1.23851351351351
GO:0018105	peptidyl-serine phosphorylation	 14	0.995848717962602	1	1	13	591	1228	0.221163127413127
GO:0018107	peptidyl-threonine phosphorylation	  8	0.956177301222405	1	1	7	591	1234	0.387035472972973
GO:0018108	peptidyl-tyrosine phosphorylation	 14	0.967830944732999	1	2	12	590	1229	0.442326254826255
GO:0019003	GDP binding	  9	0.842454396339836	1	2	7	590	1234	0.688063063063063
GO:0019005	SCF ubiquitin ligase complex	  7	0.405440028381225	1	3	4	589	1237	1.32697876447876
GO:0019208	phosphatase regulator activity	  5	1	1	0	5	592	1236	0
GO:0019221	cytokine-mediated signaling pathway	  7	0.405440028381225	1	3	4	589	1237	1.32697876447876
GO:0019233	sensory perception of pain	  5	0.194485048839898	1	3	2	589	1239	1.85777027027027
GO:0019722	calcium-mediated signaling	  6	0.628386062582812	1	2	4	590	1237	1.03209459459459
GO:0019827	stem cell population maintenance	  6	0.904069585077768	1	1	5	591	1236	0.516047297297297
GO:0019838	growth factor binding	  6	0.299103601397446	1	3	3	589	1238	1.54814189189189
GO:0019888	protein phosphatase regulator activity	  5	0.194485048839898	1	3	2	589	1239	1.85777027027027
GO:0019894	kinesin binding	  7	0.717564476263447	1	2	5	590	1236	0.88465250965251
GO:0019898	extrinsic component of membrane	 11	0.743720502629578	1	3	8	589	1233	0.844441031941032
GO:0019899	enzyme binding	 32	0.0589194263792219	0.91997351348839	15	17	577	1224	1.45138302364865
GO:0019900	kinase binding	 12	0.338731925671629	1	5	7	587	1234	1.29011824324324
GO:0019901	protein kinase binding	 60	0.189442411157329	1	23	37	569	1204	1.18690878378378
GO:0019902	phosphatase binding	  7	0.717564476263447	1	2	5	590	1236	0.88465250965251
GO:0019903	protein phosphatase binding	  9	0.324151580820872	1	4	5	588	1236	1.37612612612613
GO:0019904	protein domain specific binding	 28	0.0377512351818607	0.786756256242643	14	14	578	1227	1.54814189189189
GO:0020037	heme binding	  7	0.717564476263447	1	2	5	590	1236	0.88465250965251
GO:0021591	ventricular system development	  7	0.935153769880156	1	1	6	591	1235	0.442326254826255
GO:0021766	hippocampus development	  5	0.858122331328609	1	1	4	591	1237	0.619256756756757
GO:0021987	cerebral cortex development	 12	0.156870656517658	1	6	6	586	1235	1.54814189189189
GO:0022008	neurogenesis	  5	0.51862524218769	1	2	3	590	1238	1.23851351351351
GO:0022604	regulation of cell morphogenesis	  6	0.628386062582812	1	2	4	590	1237	1.03209459459459
GO:0022857	transmembrane transporter activity	 18	0.354719372549415	1	7	11	585	1230	1.20411036036036
GO:0022900	electron transport chain	  6	0.628386062582812	1	2	4	590	1237	1.03209459459459
GO:0023014	signal transduction by protein phosphorylation	  5	1	1	0	5	592	1236	0
GO:0030016	myofibril	  5	0.858122331328609	1	1	4	591	1237	0.619256756756757
GO:0030017	sarcomere	  8	0.956177301222405	1	1	7	591	1234	0.387035472972973
GO:0030018	Z disc	 20	0.668858881773105	1	6	14	586	1227	0.928885135135135
GO:0030027	lamellipodium	 18	0.354719372549415	1	7	11	585	1230	1.20411036036036
GO:0030030	cell projection organization	 27	0.526679399770015	1	9	18	583	1223	1.03209459459459
GO:0030036	actin cytoskeleton organization	 23	0.652857603294042	1	7	16	585	1225	0.942347238542891
GO:0030054	cell junction	 83	0.338208531512872	1	29	54	563	1187	1.08183409312927
GO:0030097	hemopoiesis	 13	0.415755815751256	1	5	8	587	1233	1.19087837837838
GO:0030134	COPII-coated ER to Golgi transport vesicle	  5	0.51862524218769	1	2	3	590	1238	1.23851351351351
GO:0030136	clathrin-coated vesicle	  6	1	1	0	6	592	1235	0
GO:0030139	endocytic vesicle	  6	0.628386062582812	1	2	4	590	1237	1.03209459459459
GO:0030141	secretory granule	  9	0.597360339990408	1	3	6	589	1235	1.03209459459459
GO:0030145	manganese ion binding	 10	0.883908078567796	1	2	8	590	1233	0.619256756756757
GO:0030154	cell differentiation	 88	0.169970675338808	1	33	55	559	1186	1.16110641891892
GO:0030155	regulation of cell adhesion	  5	1	1	0	5	592	1236	0
GO:0030163	protein catabolic process	  7	0.405440028381225	1	3	4	589	1237	1.32697876447876
GO:0030165	PDZ domain binding	 14	0.491129193900605	1	5	9	587	1232	1.10581563706564
GO:0030168	platelet activation	  5	0.194485048839898	1	3	2	589	1239	1.85777027027027
GO:0030173	integral component of Golgi membrane	  8	0.787989050484408	1	2	6	590	1235	0.774070945945946
GO:0030175	filopodium	  9	0.597360339990408	1	3	6	589	1235	1.03209459459459
GO:0030176	integral component of endoplasmic reticulum membrane	  9	0.128860368259152	1	5	4	587	1237	1.72015765765766
GO:0030177	positive regulation of Wnt signaling pathway	  6	0.299103601397446	1	3	3	589	1238	1.54814189189189
GO:0030178	negative regulation of Wnt signaling pathway	  5	0.003473863474235	0.431193303739419	5	0	587	1241	3.09628378378378
GO:0030182	neuron differentiation	 13	0.215493701544227	1	6	7	586	1234	1.42905405405405
GO:0030183	B cell differentiation	  5	0.858122331328609	1	1	4	591	1237	0.619256756756757
GO:0030198	extracellular matrix organization	 11	0.915060873220733	1	2	9	590	1232	0.562960687960688
GO:0030215	semaphorin receptor binding	  6	0.904069585077768	1	1	5	591	1236	0.516047297297297
GO:0030246	carbohydrate binding	 15	0.908660919520508	1	3	12	589	1229	0.619256756756757
GO:0030279	negative regulation of ossification	  7	0.0392750944298088	0.786756256242643	5	2	587	1239	2.21163127413127
GO:0030307	positive regulation of cell growth	  9	0.324151580820872	1	4	5	588	1236	1.37612612612613
GO:0030308	negative regulation of cell growth	 14	0.712224436472029	1	4	10	588	1231	0.88465250965251
GO:0030315	T-tubule	  7	0.717564476263447	1	2	5	590	1236	0.88465250965251
GO:0030317	flagellated sperm motility	  5	0.858122331328609	1	1	4	591	1237	0.619256756756757
GO:0030324	lung development	  9	0.324151580820872	1	4	5	588	1236	1.37612612612613
GO:0030326	embryonic limb morphogenesis	  7	0.157321698752406	1	4	3	588	1238	1.76930501930502
GO:0030331	estrogen receptor binding	  6	0.628386062582812	1	2	4	590	1237	1.03209459459459
GO:0030334	regulation of cell migration	 12	0.156870656517658	1	6	6	586	1235	1.54814189189189
GO:0030335	positive regulation of cell migration	 30	0.234725527492843	1	12	18	580	1223	1.23851351351351
GO:0030336	negative regulation of cell migration	 11	0.262956396857475	1	5	6	587	1235	1.40740171990172
GO:0030374	nuclear receptor transcription coactivator activity	  7	0.157321698752406	1	4	3	588	1238	1.76930501930502
GO:0030414	peptidase inhibitor activity	  5	1	1	0	5	592	1236	0
GO:0030424	axon	 46	0.771571349703421	1	13	33	579	1208	0.875036721504113
GO:0030425	dendrite	 54	0.603335937825975	1	17	37	575	1204	0.974756006006006
GO:0030426	growth cone	 12	0.338731925671629	1	5	7	587	1234	1.29011824324324
GO:0030433	ubiquitin-dependent ERAD pathway	  9	0.324151580820872	1	4	5	588	1236	1.37612612612613
GO:0030488	tRNA methylation	  5	0.51862524218769	1	2	3	590	1238	1.23851351351351
GO:0030490	maturation of SSU-rRNA	  5	0.194485048839898	1	3	2	589	1239	1.85777027027027
GO:0030496	midbody	 22	0.599248862844134	1	7	15	585	1226	0.985181203931204
GO:0030506	ankyrin binding	  5	0.51862524218769	1	2	3	590	1238	1.23851351351351
GO:0030509	BMP signaling pathway	  9	0.597360339990408	1	3	6	589	1235	1.03209459459459
GO:0030512	negative regulation of transforming growth factor beta receptor signaling pathway	  9	0.597360339990408	1	3	6	589	1235	1.03209459459459
GO:0030513	positive regulation of BMP signaling pathway	  5	0.51862524218769	1	2	3	590	1238	1.23851351351351
GO:0030514	negative regulation of BMP signaling pathway	 12	0.0560247786561648	0.91997351348839	7	5	585	1236	1.80616554054054
GO:0030517	negative regulation of axon extension	  6	1	1	0	6	592	1235	0
GO:0030544	Hsp70 protein binding	  9	0.597360339990408	1	3	6	589	1235	1.03209459459459
GO:0030659	cytoplasmic vesicle membrane	 17	0.850953959806905	1	4	13	588	1228	0.728537360890302
GO:0030672	synaptic vesicle membrane	  7	0.405440028381225	1	3	4	589	1237	1.32697876447876
GO:0030674	protein binding, bridging	  6	0.299103601397446	1	3	3	589	1238	1.54814189189189
GO:0030833	regulation of actin filament polymerization	  5	0.858122331328609	1	1	4	591	1237	0.619256756756757
GO:0030900	forebrain development	  6	0.628386062582812	1	2	4	590	1237	1.03209459459459
GO:0030971	receptor tyrosine kinase binding	  6	0.0898664962823503	0.91997351348839	4	2	588	1239	2.06418918918919
GO:0031012	extracellular matrix	 19	0.612473318507537	1	6	13	586	1228	0.977773826458037
GO:0031047	gene silencing by RNA	  5	0.858122331328609	1	1	4	591	1237	0.619256756756757
GO:0031069	hair follicle morphogenesis	  6	0.0152656155845349	0.60563453938688	5	1	587	1240	2.58023648648649
GO:0031072	heat shock protein binding	  6	0.628386062582812	1	2	4	590	1237	1.03209459459459
GO:0031098	stress-activated protein kinase signaling cascade	  5	1	1	0	5	592	1236	0
GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	  5	0.194485048839898	1	3	2	589	1239	1.85777027027027
GO:0031175	neuron projection development	 22	0.599248862844134	1	7	15	585	1226	0.985181203931204
GO:0031225	anchored component of membrane	 17	0.485639633775843	1	6	11	586	1230	1.09280604133545
