Term	Accession	Genes (tot)	Stat (non-dir.) p	p adj (non-dir.)	Significant..in.gene.set.	Non.significant..in.gene.set.	Significant..not.in.gene.set.	Non.significant..not.in.gene.set.	effect.size
R-MMU-6798695	Neutrophil degranulation	34	0.459580731620216	1	12	22	262	530	1.06397595534564
R-MMU-6799198	Complex I biogenesis	 5	0.867512956518751	1	1	4	273	548	0.602919708029197
R-MMU-6804756	Regulation of TP53 Activity through Phosphorylation	 8	0.803579295732476	1	2	6	272	546	0.753649635036496
R-MMU-6804758	Regulation of TP53 Activity through Acetylation	 5	0.867512956518751	1	1	4	273	548	0.602919708029197
R-MMU-6806834	Signaling by MET	 5	0.206887671400502	0.943798638297247	3	2	271	550	1.80875912408759
R-MMU-6807070	PTEN Regulation	10	0.982712494239797	1	1	9	273	543	0.301459854014599
R-MMU-6807505	RNA polymerase II transcribes snRNA genes	 8	0.254508317464519	0.990666784109204	4	4	270	548	1.50729927007299
R-MMU-6807878	COPI-mediated anterograde transport	 9	0.345210685472353	1	4	5	270	547	1.33982157339822
R-MMU-6811434	COPI-dependent Golgi-to-ER retrograde traffic	 6	0.0977538248902528	0.837370820617278	4	2	270	550	2.00973236009732
R-MMU-6811436	COPI-independent Golgi-to-ER retrograde traffic	 8	1	1	0	8	274	544	0
R-MMU-6811440	Retrograde transport at the Trans-Golgi-Network	 6	0.911729095268888	1	1	5	273	547	0.502433090024331
R-MMU-6811442	Intra-Golgi and retrograde Golgi-to-ER traffic	20	0.848060101344777	1	5	15	269	537	0.753649635036496
R-MMU-6811558	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	15	0.375743477325198	1	6	9	268	543	1.20583941605839
R-MMU-68867	Assembly of the pre-replicative complex	 5	0.536295347815629	1	2	3	272	549	1.20583941605839
R-MMU-68875	Mitotic Prophase	10	0.895479039759214	1	2	8	272	544	0.602919708029197
R-MMU-68877	Mitotic Prometaphase	27	0.992188332278812	1	4	23	270	529	0.446607191132739
R-MMU-68882	Mitotic Anaphase	25	0.985647376898786	1	4	21	270	531	0.482335766423358
R-MMU-68886	M Phase	43	0.996836729801946	1	7	36	267	516	0.490748599558649
R-MMU-69002	DNA Replication Pre-Initiation	 5	0.536295347815629	1	2	3	272	549	1.20583941605839
R-MMU-69052	Switching of origins to a post-replicative state	 6	0.911729095268888	1	1	5	273	547	0.502433090024331
R-MMU-69239	Synthesis of DNA	 7	0.941224495142455	1	1	6	273	546	0.430656934306569
R-MMU-69242	S Phase	 9	0.856079665189583	1	2	7	272	545	0.669910786699108
R-MMU-69275	G2/M Transition	15	0.997778865065094	1	1	14	273	538	0.200973236009732
R-MMU-69278	Cell Cycle, Mitotic	54	0.989140692163774	1	11	43	263	509	0.614084887807515
R-MMU-69306	DNA Replication	 9	0.856079665189583	1	2	7	272	545	0.669910786699108
R-MMU-69473	G2/M DNA damage checkpoint	 7	0.941224495142455	1	1	6	273	546	0.430656934306569
R-MMU-69481	G2/M Checkpoints	10	0.895479039759214	1	2	8	272	544	0.602919708029197
R-MMU-69618	Mitotic Spindle Checkpoint	18	0.967737112698168	1	3	15	271	537	0.502433090024331
R-MMU-69620	Cell Cycle Checkpoints	29	0.984611960646521	1	5	24	269	528	0.519758368990687
R-MMU-70171	Glycolysis	 6	0.911729095268888	1	1	5	273	547	0.502433090024331
R-MMU-70326	Glucose metabolism	 9	0.619828002632603	1	3	6	271	546	1.00486618004866
R-MMU-71291	Metabolism of amino acids and derivatives	18	0.583433661851254	1	6	12	268	540	1.00486618004866
R-MMU-71387	Metabolism of carbohydrates	24	0.245489866813971	0.990666784109204	10	14	264	538	1.25608272506083
R-MMU-71406	Pyruvate metabolism and Citric Acid (TCA) cycle	 5	0.867512956518751	1	1	4	273	548	0.602919708029197
R-MMU-72163	mRNA Splicing - Major Pathway	18	0.583433661851254	1	6	12	268	540	1.00486618004866
R-MMU-72165	mRNA Splicing - Minor Pathway	 6	0.316021517910751	1	3	3	271	549	1.50729927007299
R-MMU-72172	mRNA Splicing	19	0.450823393079983	1	7	12	267	540	1.11064156742221
R-MMU-72187	mRNA 3'-end processing	 5	1	1	0	5	274	547	0
R-MMU-72202	Transport of Mature Transcript to Cytoplasm	 9	0.973989148791738	1	1	8	273	544	0.334955393349554
R-MMU-72203	Processing of Capped Intron-Containing Pre-mRNA	25	0.625630948652927	1	8	17	266	535	0.964671532846715
R-MMU-72312	rRNA processing	12	0.0634381727960812	0.837370820617278	7	5	267	547	1.75851581508516
R-MMU-72766	Translation	12	0.817718765387068	1	3	9	271	543	0.753649635036496
R-MMU-73762	RNA Polymerase I Transcription Initiation	 5	0.867512956518751	1	1	4	273	548	0.602919708029197
R-MMU-73772	RNA Polymerase I Promoter Escape	 5	0.536295347815629	1	2	3	272	549	1.20583941605839
R-MMU-73776	RNA Polymerase II Promoter Escape	 5	0.867512956518751	1	1	4	273	548	0.602919708029197
R-MMU-73779	RNA Polymerase II Transcription Pre-Initiation And Promoter Opening	 5	0.867512956518751	1	1	4	273	548	0.602919708029197
R-MMU-73854	RNA Polymerase I Promoter Clearance	 7	0.734756696027487	1	2	5	272	547	0.861313868613139
R-MMU-73856	RNA Polymerase II Transcription Termination	 6	1	1	0	6	274	546	0
R-MMU-73864	RNA Polymerase I Transcription	 7	0.734756696027487	1	2	5	272	547	0.861313868613139
R-MMU-73884	Base Excision Repair	 5	0.867512956518751	1	1	4	273	548	0.602919708029197
R-MMU-73886	Chromosome Maintenance	 8	0.52828889691252	1	3	5	271	547	1.13047445255474
R-MMU-73887	Death Receptor Signalling	15	0.375743477325198	1	6	9	268	543	1.20583941605839
R-MMU-73894	DNA Repair	26	0.676155996798243	1	8	18	266	534	0.92756878158338
R-MMU-74751	Insulin receptor signalling cascade	 8	0.52828889691252	1	3	5	271	547	1.13047445255474
R-MMU-74752	Signaling by Insulin receptor	 9	0.345210685472353	1	4	5	270	547	1.33982157339822
R-MMU-75953	RNA Polymerase II Transcription Initiation	 5	0.867512956518751	1	1	4	273	548	0.602919708029197
R-MMU-75955	RNA Polymerase II Transcription Elongation	 7	0.42562117961952	1	3	4	271	548	1.29197080291971
R-MMU-76002	Platelet activation, signaling and aggregation	28	0.0967623192162962	0.837370820617278	13	15	261	537	1.39963503649635
R-MMU-76005	Response to elevated platelet cytosolic Ca2+	14	0.304319294033432	1	6	8	268	544	1.29197080291971
R-MMU-76009	Platelet Aggregation (Plug Formation)	 6	0.316021517910751	1	3	3	271	549	1.50729927007299
R-MMU-76042	RNA Polymerase II Transcription Initiation And Promoter Clearance	 5	0.867512956518751	1	1	4	273	548	0.602919708029197
R-MMU-774815	Nucleosome assembly	 7	0.42562117961952	1	3	4	271	548	1.29197080291971
R-MMU-8852135	Protein ubiquitination	12	0.946052760917759	1	2	10	272	542	0.502433090024331
R-MMU-8853659	RET signaling	 7	0.42562117961952	1	3	4	271	548	1.29197080291971
R-MMU-8854518	AURKA Activation by TPX2	10	1	1	0	10	274	542	0
R-MMU-8856688	Golgi-to-ER retrograde transport	14	0.736717346422569	1	4	10	270	542	0.861313868613139
R-MMU-8856825	Cargo recognition for clathrin-mediated endocytosis	10	0.895479039759214	1	2	8	272	544	0.602919708029197
R-MMU-8856828	Clathrin-mediated endocytosis	13	0.961589286621944	1	2	11	272	541	0.46378439079169
R-MMU-8866652	Synthesis of active ubiquitin: roles of E1 and E2 enzymes	 8	0.803579295732476	1	2	6	272	546	0.753649635036496
R-MMU-8866654	E3 ubiquitin ligases ubiquitinate target proteins	 5	1	1	0	5	274	547	0
R-MMU-8868773	rRNA processing in the nucleus and cytosol	12	0.0634381727960812	0.837370820617278	7	5	267	547	1.75851581508516
R-MMU-8873719	RAB geranylgeranylation	 7	0.734756696027487	1	2	5	272	547	0.861313868613139
R-MMU-8876198	RAB GEFs exchange GTP for GDP on RABs	19	0.995427918774568	1	2	17	272	535	0.31732616212063
R-MMU-8878159	Transcriptional regulation by RUNX3	 6	0.316021517910751	1	3	3	271	549	1.50729927007299
R-MMU-8878171	Transcriptional regulation by RUNX1	16	0.940827812407464	1	3	13	271	539	0.565237226277372
R-MMU-8936459	RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function	 7	0.734756696027487	1	2	5	272	547	0.861313868613139
R-MMU-8939211	ESR-mediated signaling	16	0.121317628000248	0.929575465219302	8	8	266	544	1.50729927007299
R-MMU-8939243	RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known	 5	1	1	0	5	274	547	0
R-MMU-8941858	Regulation of RUNX3 expression and activity	 5	0.206887671400502	0.943798638297247	3	2	271	550	1.80875912408759
R-MMU-8948751	Regulation of PTEN stability and activity	 5	1	1	0	5	274	547	0
R-MMU-8951664	Neddylation	17	0.716208255614806	1	5	12	269	540	0.886646629454702
R-MMU-8953854	Metabolism of RNA	51	0.853449576140665	1	14	37	260	515	0.827536854157721
R-MMU-8953897	Cellular responses to external stimuli	35	0.973939749760153	1	7	28	267	524	0.602919708029197
R-MMU-8957275	Post-translational protein phosphorylation	 9	0.619828002632603	1	3	6	271	546	1.00486618004866
R-MMU-8957322	Metabolism of steroids	11	0.764147791193778	1	3	8	271	544	0.822163238221632
R-MMU-8978868	Fatty acid metabolism	 7	0.42562117961952	1	3	4	271	548	1.29197080291971
R-MMU-9006925	Intracellular signaling by second messengers	30	0.83325706501897	1	8	22	266	530	0.803892944038929
R-MMU-9006931	Signaling by Nuclear Receptors	18	0.102365385330184	0.842187942943785	9	9	265	543	1.50729927007299
R-MMU-9006934	Signaling by Receptor Tyrosine Kinases	42	0.116160451155971	0.914132246053515	18	24	256	528	1.29197080291971
R-MMU-9006936	Signaling by TGF-beta family members	13	0.235783588742436	0.990666784109204	6	7	268	545	1.39135317237507
R-MMU-9007101	Rab regulation of trafficking	21	0.954398670658881	1	4	17	270	535	0.574209245742092
R-MMU-9009391	Extra-nuclear estrogen signaling	10	0.208574284706574	0.943798638297247	5	5	269	547	1.50729927007299
R-MMU-9018519	Estrogen-dependent gene expression	 7	0.42562117961952	1	3	4	271	548	1.29197080291971
R-MMU-9020702	Interleukin-1 signaling	 6	0.0977538248902528	0.837370820617278	4	2	270	550	2.00973236009732
R-MMU-912526	Interleukin receptor SHC signaling	 6	0.316021517910751	1	3	3	271	549	1.50729927007299
R-MMU-913709	O-linked glycosylation of mucins	 5	0.536295347815629	1	2	3	272	549	1.20583941605839
R-MMU-917729	Endosomal Sorting Complex Required For Transport (ESCRT)	 5	0.206887671400502	0.943798638297247	3	2	271	550	1.80875912408759
R-MMU-917937	Iron uptake and transport	 5	0.867512956518751	1	1	4	273	548	0.602919708029197
R-MMU-927802	Nonsense-Mediated Decay (NMD)	 5	0.867512956518751	1	1	4	273	548	0.602919708029197
R-MMU-937061	TRIF(TICAM1)-mediated TLR4 signaling 	 7	0.169888635632393	0.943798638297247	4	3	270	549	1.72262773722628
R-MMU-948021	Transport to the Golgi and subsequent modification	21	0.23229439534185	0.990666784109204	9	12	265	540	1.29197080291971
R-MMU-9607240	FLT3 Signaling	28	0.182140859666907	0.943798638297247	12	16	262	536	1.29197080291971
R-MMU-9612973	Autophagy	12	0.603434868613906	1	4	8	270	544	1.00486618004866
R-MMU-9639288	Amino acids regulate mTORC1	 8	0.52828889691252	1	3	5	271	547	1.13047445255474
R-MMU-9648025	EML4 and NUDC in mitotic spindle formation	15	0.920650911512663	1	3	12	271	540	0.602919708029197
R-MMU-9663891	Selective autophagy	 5	1	1	0	5	274	547	0
R-MMU-975138	TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation	 8	0.085268953800267	0.837370820617278	5	3	269	549	1.88412408759124
R-MMU-975155	MyD88 dependent cascade initiated on endosome	 8	0.085268953800267	0.837370820617278	5	3	269	549	1.88412408759124
R-MMU-975871	MyD88 cascade initiated on plasma membrane	 8	0.085268953800267	0.837370820617278	5	3	269	549	1.88412408759124
R-MMU-975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	 5	0.867512956518751	1	1	4	273	548	0.602919708029197
R-MMU-983168	Antigen processing: Ubiquitination & Proteasome degradation	34	0.459580731620216	1	12	22	262	530	1.06397595534564
R-MMU-983169	Class I MHC mediated antigen processing & presentation	38	0.507529738461061	1	13	25	261	527	1.03131002689205
R-MMU-983231	Factors involved in megakaryocyte development and platelet production	 7	0.734756696027487	1	2	5	272	547	0.861313868613139
R-MMU-983705	Signaling by the B Cell Receptor (BCR)	10	0.208574284706574	0.943798638297247	5	5	269	547	1.50729927007299
R-MMU-983712	Ion channel transport	14	0.736717346422569	1	4	10	270	542	0.861313868613139
